frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raised_flag
0,0.0,Looking Left,0.4027082962638510,0.016216808513684000,-0.15938263300091400,0.4677554071301700,0.1443701226309920,0
1,66.66666666666670,Looking Left,0.34264731152273000,0.013571882129149900,-0.26821460842000700,0.4575780636244480,0.24158653846153800,0
2,133.33333333333300,Looking Left,0.3384136659962560,0.013022202248430000,-0.29122194202014700,0.4658198477564030,0.13927738927738900,0
3,200.0,Looking Left,0.302324717794451,0.0,-0.32143993902472000,0.4547117848777270,0.21724137931034500,0
4,266.6666666666670,Looking Left,0.3484304797821910,0.0,-0.31644143267450800,0.4519316567946980,0.18461538461538500,0
5,333.3333333333330,Looking Left,0.3292576501182390,0.012694894822438700,-0.3064954133723610,0.45071076324887600,0.15572390572390600,0
6,400.0,Looking Left,0.3233821271479030,0.0,-0.286696529134642,0.44617983981939600,0.14890109890109900,0
7,466.6666666666670,Looking Left,0.3343544749758980,0.012285902336679000,-0.30893086612603900,0.44867319885059700,0.14890109890109900,0
8,533.3333333333330,Looking Left,0.33883381936597100,0.0,-0.29377973805564700,0.44536548773542700,0.15527065527065500,0
9,600.0,Looking Left,0.35911552745375100,0.012437964877624900,-0.30638974739014500,0.4450775125074790,0.1595982142857140,0
10,666.6666666666670,Looking Left,0.33618934088714500,0.017759720279504500,-0.2827231144797850,0.4462800543532210,0.1875,0
11,733.3333333333330,Looking Left,0.3518153557460040,0.01287885809773040,-0.29135539502623900,0.4462800543532210,0.12692307692307700,0
12,800.0,Looking Left,0.3347501799786640,0.012576875281166900,-0.282825617753904,0.4475752648497180,0.09971509971509970,0
13,866.6666666666670,Looking Left,0.3341071391599480,0.01735264020984510,-0.3064954133723610,0.4473580180058770,0.1642857142857140,0
14,933.3333333333330,Looking Left,0.34492232712328200,0.012285902336679000,-0.32294080068810200,0.445985260736419,0.16964285714285700,0
15,1000.0,Looking Left,0.34219173078768900,0.017786387594901100,-0.30161241008125100,0.4432929580002090,0.1475783475783480,0
16,1066.6666666666700,Looking Left,0.356350736256862,0.012137495535678200,-0.2837877224281550,0.45889560031502600,0.1076923076923080,0
17,1133.3333333333300,Looking Left,0.35760635754330100,0.017983750031640200,-0.28029403192516100,0.44582736505660200,0.16116898148148100,0
18,1200.0,Looking Left,0.34809785553674700,0.018011440898610000,-0.2765111841540330,0.44536548773542700,0.13194444444444400,0
19,1266.6666666666700,Looking Left,0.34704554186195100,0.011977980754514700,-0.3011912431480260,0.45128612891654800,0.13675213675213700,0
20,1333.3333333333300,Looking Left,0.33849897905573200,0.018242223059788000,-0.2987300037053910,0.4465626646027650,0.16898148148148100,0
21,1400.0,Looking Left,0.37002937092862100,0.0,-0.27323199064163900,0.4547117848777270,0.02939393939393940,0
22,1466.6666666666700,Looking Left,0.3457983458110880,0.012137495535678200,-0.32020565955234600,0.451538923531302,0.18461538461538500,0
23,1533.3333333333300,Looking Left,0.348765178573222,0.0,-0.27622004983007000,0.44444805346386600,0.1517857142857140,0
24,1600.0,Looking Left,0.3397404117504900,0.0,-0.3011912431480260,0.4454567114026610,0.16396103896103900,0
25,1666.6666666666700,Looking Left,0.3291378299689710,0.017810349930061600,-0.28578458916527900,0.4428796028358040,0.14890109890109900,0
26,1733.3333333333300,Looking Left,0.33900606987158800,0.0,-0.29135539502623900,0.45347778205929900,0.12905982905982900,0
27,1800.0,Looking Left,0.29035794725558100,0.013238357846492300,-0.3085148936749640,0.44878319415531200,0.21923076923076900,0
28,1866.6666666666700,Looking Left,0.33518252597319200,0.0,-0.30385102797486900,0.453727691291452,0.1447811447811450,0
29,1933.3333333333300,Looking Left,0.3288038278849460,0.0,-0.2997650691503540,0.4457885821060350,0.17692307692307700,0
30,2000.0,Looking Left,0.34594379727739800,0.01186363997910570,-0.2829242063828700,0.4505682407484840,0.11655011655011700,0
31,2066.6666666666700,Looking Left,0.349887541339008,0.0,-0.29445129922986600,0.45296320003063400,0.15046296296296300,0
32,2133.3333333333300,Looking Left,0.3362874777013820,0.0,-0.28964654307291700,0.4472747654626980,0.1298076923076920,0
33,2200.0,Looking Left,0.3479223416421700,0.012285902336679000,-0.26288866423277100,0.45218039401329600,0.1475783475783480,0
34,2266.6666666666700,Looking Left,0.33036691369247900,0.0,-0.2624199662411440,0.45403258472674200,0.16396103896103900,0
35,2333.3333333333300,Looking Left,0.32302189856777100,0.012383485498066200,-0.24127958254458700,0.44850126838443800,0.07407407407407410,0
36,2400.0,Looking Left,0.32657040823035000,0.0,-0.27957645805894500,0.44711933048423900,0.13720538720538700,0
37,2466.666666666670,Looking Left,0.32741411087696900,0.03219113899898250,-0.33074476830343800,0.45382754024962300,0.1475783475783480,0
38,2533.333333333330,Looking Left,0.3106484514714540,0.046102044555757400,-0.3706047246137320,0.4539417537450030,0.1357808857808860,0
39,2600.0,Looking Left,0.33619241034596400,0.1266763843090490,-0.32259748814741300,0.4530211784140280,0.06666666666666670,0
