frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raised_flag
0,0.0,Looking Left,0.0,0.0,0.5,0.5,0.5,0
1,66.66666666666670,Looking Left,0.0,0.0,0.5,0.5,0.5,0
2,133.33333333333300,Looking Left,0.2811530222072300,0.02220030681036020,-0.34254270713748700,0.5194080485506740,0.6681818181818180,0
3,200.0,Looking Left,0.30870182049218700,0.060346173012315700,-0.3978766921024520,0.5575767096095820,0.7107843137254900,0
4,266.6666666666670,Looking Left,0.2823534140391930,0.02480694691784170,-0.3085825483264720,0.5706954275676440,0.6071428571428570,0
5,333.3333333333330,Looking Left,0.0,0.0,0.5,0.5,0.5,0
6,400.0,Looking Left,0.31647464581498700,0.027681826617913300,-0.17080057390963600,0.5383946594971640,0.725718194254446,0
7,466.6666666666670,Looking Left,0.2534421527667440,0.030714755841697600,-0.3581690633639400,0.5124848182624760,0.6261363636363640,0
8,533.3333333333330,Looking Left,0.307715297090134,0.0768978023776524,-0.3734410906743480,0.5345565359882560,0.6441441441441440,0
9,600.0,Looking Left,0.222732131005642,0.05317945372643960,-0.23325994493881400,0.5489102636091070,0.7863777089783280,0
10,666.6666666666670,Looking Left,0.31721991814399100,0.032066768389743300,-0.2831330531123580,0.5537805575703350,0.621031746031746,0
11,733.3333333333330,Looking Left,0.4336323414653690,0.052999894000318000,-0.2823546315027160,0.5655037036451460,0.6136363636363640,0
12,800.0,Looking Left,0.40718116181615900,0.07510098484322220,-0.25947395374732200,0.5586460343299210,0.6111111111111110,0
13,866.6666666666670,Looking Left,0.3983570188606680,0.05574513610066170,-0.19387868638544800,0.5720182411026400,0.5871040723981900,0
14,933.3333333333330,Looking Left,0.0,0.0,0.5,0.5,0.5,0
15,1000.0,Looking Left,0.6104518543047900,0.019514284806274100,-0.3684311742744490,0.5458405778129040,-0.49444444444444400,0
16,1066.6666666666700,Looking Left,0.3966105688471850,0.018854504950126000,-0.3666340784191090,0.546279971944322,0.4724310776942360,0
17,1133.3333333333300,Looking Left,0.4577432415874010,0.019230769230769200,-0.3305403752559290,0.5441560226940410,0.14316239316239300,0
18,1200.0,Looking Left,0.5015632546575020,0.0,-0.29288854661726900,0.5566500983419120,0.13199426111908200,0
19,1266.6666666666700,Looking Left,0.47840058741350300,0.0,-0.2844256865015420,0.5519571446909970,0.23536585365853700,0
20,1333.3333333333300,Looking Left,0.4557509497539440,0.0,-0.36736749556342600,0.5535678981751720,0.11965811965812000,0
21,1400.0,Looking Left,0.4545743732029150,0.0,-0.36791183185934600,0.5519677806939280,0.20321637426900600,0
22,1466.6666666666700,Looking Left,0.45330695057408800,0.0,-0.35197882559076000,0.5503454702564730,0.22132253711201100,0
23,1533.3333333333300,Looking Left,0.509245451994836,0.0,-0.3387428700742550,0.5464146324575750,0.10441176470588200,0
