frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raised_flag
0,0.0,Looking Left,0.0,0.0,0.5,0.5,0.5,0
1,66.66666666666670,Looking Left,0.4042454829798600,0.014016549298025100,-0.1733756054794040,0.5100357621756410,0.6166666666666670,0
2,133.33333333333300,Looking Left,0.3156760803666410,0.02018452258857620,-0.1634683311364010,0.5116313223348730,0.5654560810810810,0
3,200.0,Looking Left,0.30625583077873500,0.03191453243150930,-0.18265379089043400,0.513481144058695,0.5616830065359480,0
4,266.6666666666670,Looking Left,0.2920193387499250,0.020493696595977900,-0.18554396636613900,0.5098437600715200,0.5714285714285710,0
5,333.3333333333330,Looking Left,0.2875313183246720,0.013876848237393800,-0.19333862288638200,0.513481144058695,0.5616830065359480,0
6,400.0,Looking Left,0.28426180723926000,0.020194809793050500,-0.18965255327519700,0.5100354319731200,0.5704874835309620,0
7,466.6666666666670,Looking Left,0.2590075052737780,0.03287979746107150,-0.1711134801851360,0.5112692005166160,0.47974413646055400,0
8,533.3333333333330,Looking Left,0.27648384586511400,0.028973338686963000,-0.19181632666791000,0.511319844241898,0.4066033469018540,0
9,600.0,Looking Left,0.33116597574499600,0.03287979746107150,-0.19049841304259200,0.5163962475271880,0.38636363636363600,0
10,666.6666666666670,Looking Left,0.33915848689096300,0.020788268748151600,-0.19115644915362500,0.5175197665575530,0.3961538461538460,0
11,733.3333333333330,Looking Left,0.349126493145418,0.02108653748577920,-0.19115644915362500,0.515213743010945,0.40909090909090900,0
12,800.0,Looking Left,0.3149126270691750,0.03286913892792810,-0.20056836404825700,0.5177387999646750,0.3858901515151520,0
13,866.6666666666670,Looking Left,0.3633387132213250,0.014680505487867600,-0.21753304920837400,0.5176843938546700,0.39346590909090900,0
14,933.3333333333330,Looking Left,0.35989699152919900,0.021754557377304700,-0.17377508374107100,0.5179934245040890,0.3888111888111890,0
15,1000.0,Looking Left,0.33763165731025200,0.020194809793050500,-0.19546419413826100,0.5189764345780120,0.3962703962703960,0
16,1066.6666666666700,Looking Left,0.3318424069034620,0.014704292441876200,-0.1823348764075070,0.5204393060750040,0.39086174242424200,0
17,1133.3333333333300,Looking Left,0.33709217404934100,0.0,-0.17626937897003800,0.516799007778034,0.39867424242424200,0
18,1200.0,Looking Left,0.3269005113506470,0.020795009796401500,-0.14785170408624600,0.5168865455395210,0.3984375,0
19,1266.6666666666700,Looking Left,0.3325753571724430,0.014083110254721700,-0.15205319827343700,0.5165698520292100,0.4055803571428570,0
20,1333.3333333333300,Looking Left,0.3321606696387610,0.0,-0.1830016891133860,0.5203798146397590,0.3891402714932130,0
21,1400.0,Looking Left,0.3042724361579190,0.0,-0.16769457315341900,0.5179461043580010,0.3912946428571430,0
22,1466.6666666666700,Looking Left,0.3224374062280020,0.0,-0.15926982234645900,0.5230041630926020,0.38680926916221000,0
23,1533.3333333333300,Looking Left,0.3432313372963250,0.014284256782850100,-0.16455279553348400,0.5144271014860960,0.38304924242424200,0
24,1600.0,Looking Left,0.3338389575577780,0.014491231834595600,-0.16401961419275600,0.5181972947576860,0.3912946428571430,0
25,1666.6666666666700,Looking Left,0.3369447059928100,0.014491231834595600,-0.168209524323117,0.5183444794911420,0.3759191176470590,0
26,1733.3333333333300,Looking Left,0.3544977989391360,0.0,-0.1687485483281160,0.5172499164418310,0.36919642857142900,0
27,1800.0,Looking Left,0.3425417397965770,0.0,-0.16455279553348400,0.522137534218425,0.39365079365079400,0
28,1866.6666666666700,Looking Left,0.3326040502922500,0.0,-0.15784839339058300,0.5196630076099440,0.3984375,0
29,1933.3333333333300,Looking Left,0.3417327851783630,0.0,-0.1646188456280090,0.5169680564720130,0.40000000000000000,0
30,2000.0,Looking Left,0.33969786311634600,0.0,-0.16031085398029700,0.5144964971323020,0.3756696428571430,0
31,2066.6666666666700,Looking Left,0.334776578359469,0.014083110254721700,-0.15663312181781600,0.5195905218563840,0.3689236111111110,0
32,2133.3333333333300,Looking Left,0.3505175579469150,0.019910602979342200,-0.16511899276371300,0.5184130970382120,0.3756696428571430,0
33,2200.0,Looking Left,0.3528548259299700,0.020200989670726500,-0.16568658259538900,0.5198603899618650,0.36507936507936500,0
