frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raised_flag
0,0,Looking Left,0,0,0.5,0.5,0.5,0
1,66.66666666666670,Looking Left,0.4498159979368750,0,-0.277801002,0.5560862894491560,0.36243386243386200,0
2,133.33333333333300,Looking Left,0.4395210438882810,0.017476749542968800,-0.301515028,0.5326591539777080,0.29411764705882400,0
3,200,Looking Left,0.49541453019195100,0,-0.30004153,0.5341276717721540,0.23427672955974800,0
4,266.6666666666670,Looking Left,0.48393525804558100,0.017476749542968800,-0.303171329,0.5355226564316190,0.2254901960784310,0
5,333.3333333333330,Looking Left,0.4842871440241490,0.017786387594901100,-0.296735324,0.5355226564316190,0.2254901960784310,0
6,400,Looking Left,0.47653867702694500,0,-0.290362207,0.5355226564316190,0.22058823529411800,0
7,466.6666666666670,Looking Left,0.48400435973119900,0.017447464,-0.287548406,0.5337276614063740,0.2248427672955980,0
8,533.3333333333330,Looking Left,0.4963498159193840,0.063887656,-0.26633471,0.5348269171563750,0.21102284011916600,0
9,600,Looking Left,0.4733837429353660,0.09542107,-0.275846664,0.5302084659445690,0.29940417080436900,0
10,666.6666666666670,Looking Left,0.5391975503820230,0.038936748010896300,-0.277156868,0.5332532199760980,0.2893081761006290,0
11,733.3333333333330,Looking Left,0.4955800935302870,0.023411436705040900,-0.274687235,0.5359912395781490,0.21296296296296300,0
12,800,Looking Left,0.5530240450315790,0.025058800551629400,-0.285358618,0.537482602,0.23148148148148100,0
13,866.6666666666670,Looking Left,0.5011141866133070,0.017719248,-0.277008261,0.5388859862307250,0.24074074074074100,0
14,933.3333333333330,Looking Left,0.5009176870138390,0.024625761678892600,-0.276692869,0.5402768739092370,0.2222222222222220,0
15,1000,Looking Left,0.4488879377367290,0,-0.281463436,0.5361486367307600,0.2426470588235290,0
16,1066.6666666666700,Looking Left,0.5797644590182060,0.018074585029236300,-0.290176925,0.5421657030921540,0.22337962962963000,0
17,1133.3333333333300,Looking Left,0.5188087563733870,0,-0.30166477,0.5378312689335540,0.1633254716981130,0
18,1200,Looking Left,0.5204726015393830,0,-0.291933648,0.5408027124083250,0.19771241830065400,0
19,1266.6666666666700,Looking Left,0.4960358376506600,0.017413043075028800,-0.289140678,0.5378312689335540,0.1908990011098780,0
20,1333.3333333333300,Looking Left,0.5092772913746220,0.017149858514250900,-0.285517669,0.5408027124083250,0.1908990011098780,0
21,1400,Looking Left,0.5277331417212970,0,-0.291933648,0.5425010307328750,0.1908990011098780,0
22,1466.6666666666700,Looking Left,0.5092772913746220,0.024674440339920200,-0.291933648,0.5424118802720880,0.1908990011098780,0
23,1533.3333333333300,Looking Left,0.48672195980432900,0,-0.291933648,0.5424118802720880,0.22031076581576000,0
24,1600,Looking Left,0.4910579612583020,0.017149858514250900,-0.284153445,0.5394315952156480,0.21540880503144700,0
25,1666.6666666666700,Looking Left,0.545730791,0,-0.284321667,0.5424118802720880,0.22031076581576000,0
26,1733.3333333333300,Looking Left,0.47746095194250800,0.024207327941089800,-0.289305328,0.5396041642442320,0.1908990011098780,0
27,1800,Looking Left,0.46024091546518200,0.017117165741551200,-0.290858028,0.5396041642442320,0.1908990011098780,0
28,1866.6666666666700,Looking Left,0.4094611374388070,0.017447464,-0.289463522,0.5397525801500050,0.19017094017094000,0
29,1933.3333333333300,Looking Left,0.419639979,0,-0.292422107,0.5399176688327760,0.21923076923076900,0
30,2000,Looking Left,0.35091993274383900,0,-0.275307711,0.5249914695234860,0.3121739130434780,0
31,2066.6666666666700,Looking Left,0.3504931578742450,0,-0.264726134,0.5234830948781660,0.29705882352941200,0
32,2133.3333333333300,Looking Left,0.3583173673826200,0,-0.250468562,0.5279608295198990,0.2679738562091500,0
33,2200,Looking Left,0.3667781580876890,0,-0.264075388,0.5325905002933170,0.3021255060728750,0
34,2266.6666666666700,Looking Left,0.4364966418907640,0,-0.259274018,0.5323974994771080,0.23279352226720600,0
35,2333.3333333333300,Looking Left,0.366923771,0,-0.268876759,0.5325309097476430,0.3117408906882590,0
36,2400,Looking Left,0.4264034684093320,0,-0.25953741,0.5401899101359870,0.22989076464746800,0
37,2466.666666666670,Looking Left,0.4276356142674160,0,-0.265196551,0.5340627560609720,0.26495726495726500,0
38,2533.333333333330,Looking Left,0.40890888046456400,0,-0.270307546,0.5341276717721540,0.2035749751737840,0
39,2600,Looking Left,0.4417812627066890,0,-0.271467493,0.5341276717721540,0.22317813765182200,0
