frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raised_flag
0,0.0,Looking Left,0.47547580855590166,0.01888473936501245,-0.3990564106107416,0.4362317862512035,-0.02045454545454546,0
1,66.66666666666667,Looking Left,0.4005275441089347,0.02179068168202045,-0.693355927302949,0.4271203109085199,-0.21411483253588515,0
2,133.33333333333334,Looking Left,0.4600138457912752,0.019104017997521754,-0.7148855768559608,0.46894022986557743,-0.6972049689440994,0
3,200.0,Looking Left,0.4072220575818274,0.018107149208503707,-0.6890628206073203,0.4624085257793385,-0.3156862745098039,0
4,266.6666666666667,Looking Left,0.46513726655834686,0.0,-0.7017153965310978,0.4705393929093788,-0.46875,0
5,333.3333333333333,Looking Left,0.4516897260854178,0.017149858514250885,-0.7151829804634298,0.47160458099003055,-0.45938375350140054,0
6,400.0,Looking Left,0.3914207644333494,0.0,-0.6573573477996074,0.46539180659081814,-0.5247326203208557,0
7,466.6666666666667,Looking Left,0.39211771792630645,0.03626784788941068,-0.8210080758456305,0.48641882300038597,-0.2830065359477124,0
8,533.3333333333334,Looking Left,0.4772470792346136,0.01803632566770216,-0.8352617284636203,0.4822801829427308,-0.41111111111111115,0
9,600.0,Looking Left,0.4590062767088949,0.0,-0.6839572205073747,0.4648642794427119,-0.42045454545454547,0
10,666.6666666666666,Looking Left,0.34334054901778277,0.017476749542968805,-0.6385940343459299,0.4439084566727437,-0.4877450980392157,0
11,733.3333333333333,Looking Left,0.3640136026768981,0.017755520605710874,-0.7556291526511143,0.46107066991281714,-0.4111111111111111,0
12,800.0,Looking Left,0.43523861938347536,0.0,-0.8172992921960127,0.46920014110463243,-0.45555555555555555,0
13,866.6666666666667,Looking Left,0.4583811060897726,0.0,-0.8320046632421314,0.461970530869328,-0.677536231884058,0
14,933.3333333333334,Looking Left,0.44418868859137867,0.0,-0.8474768651733522,0.46290367198414656,-0.4750639386189258,0
15,1000.0,Looking Left,0.46975666822011336,0.017149858514250885,-0.7774486452101427,0.46470254652513937,-0.6062834224598931,0
16,1066.6666666666667,Looking Left,0.5012129804993354,0.0,-0.7646622187477294,0.4819024120269028,-0.6148936170212765,0
17,1133.3333333333333,Looking Left,0.527985421727003,0.0,-0.6707679915474588,0.4718659724235642,-0.59875,0
18,1200.0,Looking Left,0.5113696858451476,0.04938647983247948,-0.5427938308312213,0.4504917870225633,-0.895,0
19,1266.6666666666665,Looking Left,0.4727972917502792,0.15678681139726622,-0.30620928458481955,0.43574290763643136,-0.6,0
20,1333.3333333333333,Looking Left,0.5378665259616799,0.04457893447634325,-0.2402615202606969,0.43648512677461415,-0.7367346938775511,0
21,1400.0,Looking Left,0.40161187044960966,0.023540818384881625,-0.17232618014807025,0.43815403822141186,0.21940559440559443,0
22,1466.6666666666665,Looking Left,0.32816957984358536,0.07229069982562639,-0.11890506397460684,0.4320095438201042,0.6064908722109533,0
23,1533.3333333333333,Looking Left,0.28997388778214206,0.0819761105976019,-0.07988646437422613,0.4336268195556186,0.4682017543859649,0
24,1600.0,Looking Left,0.28952721002515686,0.17370648782346354,0.06453777210392164,0.42602340635511055,0.29166666666666663,0
25,1666.6666666666667,Looking Left,0.3429753420131824,0.0554220789426489,0.1615967062465032,0.43518422635378257,0.3573232323232324,0
26,1733.3333333333335,Looking Left,0.35157841126312506,0.05117701235467442,0.1645962710931998,0.4313859029649129,0.4421875,0
27,1800.0,Looking Left,0.34418171260933544,0.07461425726504578,0.15619242212786597,0.4367826820813316,0.43128654970760233,0
28,1866.6666666666667,Looking Left,0.3076338169130295,0.06565321642986127,0.057484081807896915,0.4543666047138478,0.5691823899371069,0
29,1933.3333333333333,Looking Left,0.46401894565970847,0.25525144835395636,-0.23598605107129292,0.44479761117935307,0.34355179704016914,0
30,2000.0,Looking Left,0.6668950392872802,0.53748384988657,-0.49194360039327356,0.4377672838024363,-0.025691699604743087,0
31,2066.6666666666665,Looking Left,0.5184591586915595,0.05588423834088341,-0.5384238363512512,0.4486993590464023,-0.06884057971014491,0
32,2133.3333333333335,Looking Left,0.5030693830291084,0.02127178149057585,-0.6244027127659378,0.44687325477677386,-0.33418803418803417,0
33,2200.0,Looking Left,0.4762788902121683,0.019198845032223247,-0.6995164907903857,0.44878249719379254,-0.3261904761904762,0
34,2266.6666666666665,Looking Left,0.44352022244568257,0.0,-0.7730437028548938,0.45047998434842024,-0.34659090909090906,0
35,2333.3333333333335,Looking Left,0.4714037443660661,0.0,-0.8152013790388468,0.45511969971365046,-0.4852713178294573,0
36,2400.0,Looking Left,0.5192758668272263,0.019547811329657872,-0.8385127279172956,0.47194625698010034,-0.44047619047619047,0
37,2466.666666666667,Looking Left,0.45106753449607495,0.018405254345807757,-0.8035223146581865,0.4689741330398308,-0.35784313725490197,0
38,2533.333333333333,Looking Left,0.4641547322498685,0.0,-0.7937538969156488,0.47115125599603797,-0.5166666666666666,0
39,2600.0,Looking Left,0.44821687365423957,0.0,-0.7712166265400864,0.45258699737952024,-0.35026737967914434,0
40,2666.6666666666665,Looking Left,0.4748736085335225,0.0,-0.8201137122545576,0.46630146162807784,-0.44047619047619047,0
41,2733.3333333333335,Looking Left,0.5440659906808676,0.0,-0.6853803753726821,0.4486993590464023,-0.6880952380952381,0
42,2800.0,Looking Left,0.39601127117985263,0.0,-0.6196201247264542,0.437748226970326,-0.31657608695652173,0
43,2866.6666666666665,Looking Left,0.3617398503804213,0.01803632566770216,-0.6889506741485838,0.4475379293901103,-0.3368055555555556,0
44,2933.333333333333,Looking Left,0.3870770181298777,0.019473541261232866,-0.8291904533055826,0.4687291225991199,-0.29292929292929293,0
45,3000.0,Looking Left,0.4616627112351453,0.0171776684306024,-0.7810507318418277,0.47140661895758285,-0.4883720930232558,0
46,3066.6666666666665,Looking Left,0.4640787830934312,0.017811762496977412,-0.796671558955717,0.45681825280046745,-0.5545058139534884,0
47,3133.3333333333335,Looking Left,0.4615304005643647,0.018467921378827943,-0.8270851804170178,0.46977781860574347,-0.32954545454545453,0
48,3200.0,Looking Left,0.4612929060168691,0.0,-0.8202233936559834,0.4574793035223541,-0.45896032831737343,0
49,3266.6666666666665,Looking Left,0.3945870698199337,0.0,-0.801644480732279,0.4688555358515674,-0.4953208556149733,0
50,3333.3333333333335,Looking Left,0.5669058122371188,0.020721216851891204,-0.7584727410239636,0.4656364494805788,-0.6375,0
51,3400.0,Looking Left,0.5030095908952252,0.0,-0.6275357196319843,0.4373405684356713,-0.5204545454545454,0
52,3466.666666666667,Looking Left,0.33422219975796175,0.016946718543287685,-0.6498352179357609,0.4297755381733653,-0.4574468085106383,0
53,3533.333333333333,Looking Left,0.3574569918635373,0.017811762496977412,-0.7804663137484391,0.4440617828516194,-0.2722222222222222,0
54,3600.0,Looking Left,0.4078146655771463,0.018814417367671945,-0.791208713617644,0.4567357409608706,-0.28317373461012313,0
55,3666.6666666666665,Looking Left,0.4230822201202016,0.0,-0.8869369292940648,0.45957675332317044,-0.17431850789096126,0
56,3733.3333333333335,Looking Left,0.4136760735786046,0.01996409690931557,-0.8086870689354476,0.47251714234179665,-0.40922619047619047,0
57,3800.0,Looking Left,0.4737838518443659,0.01883777067421859,-0.867277673267428,0.46933470419946605,-0.29375,0
58,3866.6666666666665,Looking Left,0.44240505763252597,0.026607604209509573,-0.7517427679722574,0.46379281320963317,-0.3660714285714286,0
59,3933.333333333333,Looking Left,0.45169070721441973,0.01803632566770216,-0.8201228953999093,0.4713898344095787,-0.4562410329985653,0
60,4000.0,Looking Left,0.44054860341954566,0.0,-0.8136200945490678,0.4632158604852324,-0.3157181571815718,0
61,4066.6666666666665,Looking Left,0.51808968085627,0.016520465011377244,-0.7357901949589359,0.4806084479726496,-0.33554817275747506,0
62,4133.333333333333,Looking Left,0.5013529518202009,0.01679545912169726,-0.6858887948596529,0.48069226955103456,-0.3222222222222222,0
63,4200.0,Looking Left,0.45226794848560625,0.0,-0.6381734835978548,0.4706352491153593,-0.6222222222222222,0
64,4266.666666666667,Looking Left,0.572336584291502,0.0,-0.6396552470312641,0.47302588095239534,-0.48936170212765956,0
65,4333.333333333333,Looking Left,0.6618705692488844,0.0,-0.6082719221664774,0.48927895221755313,-1.0208333333333333,0
66,4400.0,Looking Left,0.5114034353463218,0.0,-0.41962445198364057,0.46131198183804034,-0.5336927223719676,0
67,4466.666666666667,Looking Left,0.5399471435617105,0.045398301408931134,-0.42357320262036036,0.4569857552704467,-1.1335403726708075,0
68,4533.333333333333,Looking Left,0.45375038859442784,0.01990074380419978,-0.4687316144522676,0.45131902228308407,-0.3791666666666667,0
69,4600.0,Looking Left,0.3997024269501391,0.015996417203774597,-0.5891707690537897,0.47131123915347195,-0.39883040935672515,0
70,4666.666666666667,Looking Left,0.49204232595556063,0.016831105696898524,-0.7239400042684385,0.48922983913414386,-0.5222222222222223,0
71,4733.333333333333,Looking Left,0.49310202031454464,0.0,-0.7236200697617019,0.4639039734166157,-0.525974025974026,0
72,4800.0,Looking Left,0.4221594787152652,0.0,-0.7687396605210985,0.45973715067815957,-0.2751937984496124,0
