frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raised_flag
0,0.0,Looking Left,0.0,0.0,0.5,0.5,0.5,0
1,66.66666666666667,Looking Left,0.42815378482751365,0.015592675657499597,-0.47063740873356824,0.4885308904523448,0.10512820512820513,0
2,133.33333333333334,Looking Left,0.5253600487505816,0.015617376188860606,-0.6760631065068317,0.5118526819101497,-0.15178571428571427,0
3,200.0,Looking Left,0.5659969686285429,0.016823958224413904,-0.4673972992840581,0.5023865938998807,-0.3233082706766917,0
4,266.6666666666667,Looking Left,0.6123726604264983,0.016033384194871644,-0.5013179373722986,0.5217463102761898,-0.26573849878934624,0
5,333.3333333333333,Looking Left,0.5838438269012209,0.01613322979418192,-0.49615023002446973,0.5218431230489605,-0.1670702179176755,0
6,400.0,Looking Left,0.6025412905381125,0.01535737792084878,-0.5145063294127492,0.5182466411935929,-0.1650246305418719,0
7,466.6666666666667,Looking Left,0.6297553032628206,0.0,-0.4404335707601686,0.5184275184275184,-0.1421121251629726,0
8,533.3333333333334,Looking Left,0.4922285719708617,0.0,-0.40155864988472234,0.5209304908739952,0.023809523809523808,0
9,600.0,Looking Left,0.6168670358769532,0.0,-0.4127419216035636,0.5218953384105389,0.026190476190476195,0
10,666.6666666666666,Looking Left,0.6720334352938983,0.016177502706648094,-0.43155968009153145,0.5241961902632084,-0.028846153846153855,0
11,733.3333333333333,Looking Left,0.6467483555927322,0.0,-0.41143650785996133,0.5217634681061151,0.017857142857142863,0
12,800.0,Looking Left,0.6209760267923945,0.015399201418121147,-0.3964142314480626,0.5230152858188992,0.043325526932084316,0
13,866.6666666666667,Looking Left,0.6582501449870614,0.0,-0.4087758603268344,0.521806235638368,-0.039092055485498114,0
14,933.3333333333334,Looking Left,0.6318068451565237,0.0,-0.41613701433383343,0.5181598062953995,-0.0005854800936768156,0
15,1000.0,Looking Left,0.6001298459224289,0.021777759495221927,-0.42744839832147824,0.523221128305061,0.048087431693989074,0
16,1066.6666666666667,Looking Left,0.5971725988072907,0.021452116007007208,-0.38787978871584594,0.5233786202183477,0.0011904761904762001,0
17,1133.3333333333333,Looking Left,0.6553615554812388,0.021269375588686062,-0.3782385417329774,0.5182420393086544,-0.07201405152224825,0
18,1200.0,Looking Left,0.659731204984693,0.022459154462439533,-0.471067575130286,0.5245035022545242,0.028683181225554105,0
19,1266.6666666666665,Looking Left,0.6305338985635772,0.015592675657499597,-0.42583773969215444,0.5220337360057408,0.028450363196125913,0
20,1333.3333333333333,Looking Left,0.6663096476641023,0.0158810204201071,-0.4061124294055352,0.5207061389738009,0.011734028683181214,0
21,1400.0,Looking Left,0.6728878255638768,0.0158810204201071,-0.45733195166445395,0.5196062824229201,0.028683181225554105,0
22,1466.6666666666665,Looking Left,0.6424507926672471,0.01543768802736096,-0.3848728728597757,0.523415793311664,0.03692493946731236,0
23,1533.3333333333333,Looking Left,0.5849923618127022,0.01543768802736096,-0.34380253999813615,0.521156496520402,0.07263922518159807,0
24,1600.0,Looking Left,0.5242527427157273,0.02139557563845602,-0.37516717487212964,0.5192645430507203,0.2109375,0
25,1666.6666666666667,Looking Left,0.6115827900375281,0.0,-0.37846993601380885,0.5197876494205311,0.11987179487179486,0
26,1733.3333333333335,Looking Left,0.5668725363203639,0.0,-0.40671138171316307,0.5183358590184051,0.011501210653753036,0
27,1800.0,Looking Left,0.6386014670506042,0.01494536248230521,-0.428654797665937,0.5207761697615794,0.04807692307692307,0
28,1866.6666666666667,Looking Left,0.6093073532845404,0.01567675442007084,-0.4645889219441911,0.5221278946878306,0.04721549636803875,0
29,1933.3333333333333,Looking Left,0.5998875687026153,0.015636456680019055,-0.44396416174584025,0.5299850943788279,-0.015384615384615385,0
30,2000.0,Looking Left,0.6798111292432627,0.0,-0.3846036921299638,0.5285731266759534,-0.1151129943502825,0
31,2066.6666666666665,Looking Left,0.639852631229203,0.015636456680019055,-0.424697383872173,0.5230895826003124,-0.12261904761904761,0
32,2133.3333333333335,Looking Left,0.6911008389672589,0.01516893669935528,-0.4552750435976382,0.5257921775681896,-0.1532258064516129,0
