frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raise_metric,pose_forward_metric,mouth_curl_metric,emotion_surprise_metric,pose_horiz_centered
44,2933.333333,Looking Left,0.312744,0.016035,-0.424345,0.458515,0.156686,-2.136928458,0.484784862,0.031841321,0.172407601,-1.813570835
45,3000,Looking Left,0.317226,0.015889,-0.423379,0.461693,0.112762,-2.139809992,0.483236983,0.030041638,0.17450195,-1.81448294
46,3066.666667,Looking Left,0.3393,0.016287,-0.381563,0.442896,0.041084,-2.132584039,0.462873018,0.023726575,0.185936567,-1.727073902
47,3133.333333,Looking Left,0.317385,0.015325,-0.361027,0.446507,-0.045238,-2.12765086,0.457167916,0.031224245,0.174017546,-1.688045901
48,3200,Looking Left,0.304828,0.016427,-0.396245,0.449035,0.101739,-2.138045104,0.47379066,0.033438812,0.168840725,-1.760532363
49,3266.666667,Looking Left,0.301678,0.015441,-0.458106,0.454895,0.205128,-2.147252079,0.504362005,0.032034832,0.166280259,-1.888413666
50,3333.333333,Looking Left,0.285615,0.015919,-0.454153,0.458183,0.150943,-2.154134639,0.500529864,0.035244826,0.158726483,-1.877844334
51,3400,Looking Left,0.295297,0.022513,-0.470043,0.456587,0.141509,-2.158876401,0.507650471,0.033525629,0.170161594,-1.910826231
52,3466.666667,Looking Left,0.290134,0.015978,-0.439002,0.454846,0.233846,-2.165564469,0.497679989,0.03203138,0.161044883,-1.851882793
53,3533.333333,Looking Left,0.318383,0.015857,-0.419806,0.456587,0.089047,-2.168151201,0.488364325,0.036718546,0.175048776,-1.809163455
54,3600,Looking Left,0.311284,0.016104,-0.384652,0.448681,0.166667,-2.165597822,0.474904594,0.027241351,0.171745788,-1.735865655
55,3666.666667,Looking Left,0.335075,0.015489,-0.4315,0.455082,0.105769,-2.169153786,0.486812061,0.036597488,0.183027147,-1.827528897
56,3733.333333,Looking Left,0.313753,0.016133,-0.415853,0.45845,0.107843,-2.168810035,0.479890727,0.033428643,0.173009975,-1.800338028
57,3800,Looking Left,0.295314,0.015964,-0.38561,0.46013,0.128384,-2.152981873,0.471191206,0.036493044,0.16362054,-1.740187635
58,3866.666667,Looking Left,0.288658,0.015489,-0.373931,0.448933,0.181211,-2.154547152,0.468404149,0.035023145,0.159818358,-1.717129645
59,3933.333333,Looking Left,0.282465,0.031446,-0.379689,0.450519,0.148148,-2.138333365,0.473582949,0.038072032,0.172678812,-1.728072012
60,4000,Looking Left,0.298473,0.015792,-0.361253,0.442655,0.115385,-2.122766624,0.459133585,0.02388426,0.165028232,-1.687498583
61,4066.666667,Looking Left,0.317034,0.015555,-0.377405,0.440034,0.095745,-2.123540329,0.462219515,0.029859454,0.174071766,-1.718185144
62,4133.333333,Looking Left,0.28833,0.016104,-0.384347,0.44761,0.202692,-2.124404451,0.46818372,0.030158122,0.160269022,-1.737049522
63,4200,Looking Left,0.337764,0.016545,-0.422287,0.455135,-0.001401,-2.125101928,0.485506018,0.035010371,0.185427097,-1.809799447
64,4266.666667,Looking Left,0.298237,0,-0.366278,0.447563,0.154615,-2.131543495,0.4616892,0.030154932,0.149118414,-1.702699082
65,4333.333333,Looking Left,0.322112,0.015325,-0.392913,0.447394,0.153453,-2.147785017,0.474194733,0.038076056,0.176381066,-1.755675786
66,4400,Looking Left,0.31339,0.015555,-0.431028,0.452348,0.258013,-2.15422002,0.487449267,0.031632742,0.17224978,-1.835672419
67,4466.666667,Looking Left,0.277128,0.021437,-0.43877,0.448717,0.188679,-2.162986918,0.491981313,0.044553464,0.160001508,-1.852016712
68,4533.333333,Looking Left,0.284675,0,-0.453482,0.451469,0.23978,-2.16918286,0.498013762,0.036821923,0.142337476,-1.880918618
69,4600,Looking Left,0.290809,0.022866,-0.46849,0.451402,0.265558,-2.167283069,0.502068612,0.032014305,0.168270793,-1.910396261
70,4666.666667,Looking Left,0.268652,0.015441,-0.453016,0.45285,0.249811,-2.160362696,0.502683825,0.033722856,0.149767538,-1.878233538
71,4733.333333,Looking Left,0.294301,0,-0.42185,0.444122,0.107089,-2.144249202,0.486375564,0.031723021,0.14715067,-1.812949079
72,4800,Looking Left,0.288886,0.021905,-0.386355,0.447573,0.170228,-2.136362773,0.474927273,0.033095211,0.16634838,-1.745935246
73,4866.666667,Looking Left,0.301001,0.015792,-0.363334,0.452392,0.11357,-2.138848579,0.464282145,0.037699332,0.166292269,-1.700400991
74,4933.333333,Looking Left,0.290885,0.021673,-0.384949,0.449044,0.233566,-2.134011885,0.474363497,0.034541872,0.167115017,-1.744453784
75,5000,Looking Left,0.298622,0.015325,-0.398031,0.455534,0.190131,-2.130542157,0.477881213,0.036128527,0.164635866,-1.76902575
76,5066.666667,Looking Left,0.307304,0.022678,-0.428414,0.46013,0.179971,-2.132387433,0.488552604,0.028559774,0.176329526,-1.829580392
77,5133.333333,Looking Left,0.309423,0.015325,-0.39426,0.448799,0.096154,-2.113728114,0.479281383,0.03609221,0.170036253,-1.762000547
78,5200,Looking Left,0.309687,0.015197,-0.386786,0.443196,0.238384,-2.115206834,0.47216327,0.039013763,0.170040328,-1.747880275
79,5266.666667,Looking Left,0.305407,0.015325,-0.391246,0.443177,0.247475,-2.115652056,0.476999025,0.039288755,0.168028408,-1.755716396
80,5333.333333,Looking Left,0.303706,0.021837,-0.404747,0.444477,0.224359,-2.120129437,0.478183509,0.037827796,0.173690519,-1.78388542
81,5400,Looking Left,0.293875,0,-0.402786,0.455792,0.213208,-2.12521776,0.47706236,0.03457735,0.146937629,-1.780213473
82,5466.666667,Looking Left,0.304877,0.015555,-0.418283,0.454177,0.144231,-2.130197611,0.485147223,0.033117097,0.167993384,-1.807581544
83,5533.333333,Looking Left,0.294816,0.022086,-0.376597,0.444364,0.20615,-2.130859435,0.470909894,0.036501316,0.169494056,-1.721585315
84,5600,Looking Left,0.282744,0.015385,-0.379689,0.442858,0.199927,-2.135441984,0.473220333,0.036377654,0.156756717,-1.728072012
85,5666.666667,Looking Left,0.306817,0.015489,-0.373475,0.444263,0.187451,-2.133683605,0.467516255,0.031733082,0.168898127,-1.715034306
86,5733.333333,Looking Left,0.291104,0.021272,-0.365086,0.446122,0.235043,-2.126518287,0.465113305,0.03322186,0.166823581,-1.698865161
87,5800,Looking Left,0.293812,0.015262,-0.398311,0.444409,0.21807,-2.117654589,0.476071828,0.031743473,0.162168521,-1.762525119
88,5866.666667,Looking Left,0.304128,0.021584,-0.376134,0.446167,0.196759,-2.117074719,0.469593125,0.033225186,0.173648065,-1.719468388
89,5933.333333,Looking Left,0.303246,0.015101,-0.390072,0.455405,0.105769,-2.103766399,0.475180266,0.030254163,0.16672457,-1.74791905
90,6000,Looking Left,0.284861,0.022333,-0.379721,0.446936,0.078431,-2.073916813,0.473439408,0.032153676,0.164763047,-1.726002782
91,6066.666667,Looking Left,0.287987,0,-0.430046,0.448366,0.090506,-2.065653666,0.487742837,0.033869382,0.143993341,-1.822576019
92,6133.333333,Looking Left,0.30228,0.015197,-0.520386,0.451277,0.011224,-2.046329097,0.519692369,0.04220579,0.166337074,-2.00107181
93,6200,Looking Left,0.296959,0.021272,-0.489836,0.454836,0.114923,-2.041447592,0.512970555,0.033870792,0.169751517,-1.943710395
94,6266.666667,Looking Left,0.322256,0.016287,-0.444874,0.459805,0.168798,-2.010480906,0.491375518,0.036977301,0.177414622,-1.857089779
95,6333.333333,Looking Left,0.295192,0,-0.513199,0.459769,0.100753,-2.008910842,0.517690329,0.038582018,0.147596009,-1.989306612
96,6400,Looking Left,0.355095,0.016287,-0.454007,0.461006,-0.062857,-2.018068931,0.494804252,0.038417166,0.193834068,-1.872776829
97,6466.666667,Looking Left,0.316382,0,-0.421289,0.448635,-0.060224,-2.023306337,0.47916136,0.019227214,0.158190857,-1.803322788
98,6533.333333,Looking Left,0.329715,0.015723,-0.403882,0.453355,-0.013278,-2.031680498,0.472514806,0.032152845,0.180580553,-1.76890136
99,6600,Looking Left,0.32377,0.016545,-0.415554,0.451809,0.042381,-2.067299898,0.475998488,0.019225931,0.178430133,-1.790473583
100,6666.666667,Looking Left,0.326571,0.015964,-0.437929,0.451775,0.043956,-2.073420892,0.487381584,0.030438713,0.179249086,-1.839302297
101,6733.333333,Looking Left,0.340385,0,-0.396819,0.449928,-0.017992,-2.075286841,0.470579455,0.019282639,0.170192524,-1.755162762
102,6800,Looking Left,0.307787,0.016358,-0.370665,0.443673,0.016807,-2.077778229,0.467268041,0.025720149,0.170251892,-1.705060808
103,6866.666667,Looking Left,0.302398,0.016035,-0.394554,0.445476,0.12963,-2.087231327,0.471954621,0.028843783,0.167234368,-1.755258499
104,6933.333333,Looking Left,0.30904,0.022678,-0.453385,0.453487,0.011905,-2.106619498,0.494232632,0.031935682,0.17719764,-1.870214941
105,7000,Looking Left,0.309447,0,-0.386063,0.440571,-0.044527,-2.124976284,0.468537189,0.020751528,0.154723322,-1.734777215
106,7066.666667,Looking Left,0.314855,0,-0.381049,0.444069,0.022911,-2.126535323,0.465807374,0.020765819,0.157427658,-1.724749601
107,7133.333333,Looking Left,0.32486,0.023033,-0.438529,0.448899,0.088384,-2.126898299,0.485556261,0.035020483,0.185462757,-1.841821841
108,7200,Looking Left,0.355147,0.016287,-0.381049,0.443941,-0.105899,-2.129160445,0.463338472,0.033295605,0.193860118,-1.724749601
109,7266.666667,Looking Left,0.287103,0.016104,-0.355063,0.437691,0.228229,-2.134546209,0.458811984,0.03194823,0.159655181,-1.676688417
110,7333.333333,Looking Left,0.338482,0.015617,-0.395965,0.44697,-0.16,-2.135857277,0.464901999,0.025181399,0.184858603,-1.756458329
111,7400,Looking Left,0.316315,0.015792,-0.374312,0.438095,0.218305,-2.142623452,0.467195491,0.026984127,0.17394919,-1.713953013
112,7466.666667,Looking Left,0.339397,0.015964,-0.391604,0.445046,-0.183036,-2.150528689,0.469551885,0.027020642,0.185662342,-1.747156156
113,7533.333333,Looking Left,0.30352,0,-0.351356,0.434505,0.115385,-2.157448255,0.455607689,0.028753994,0.151759886,-1.667703878
114,7600,Looking Left,0.361788,0.022678,-0.393508,0.445632,-0.215368,-2.159609541,0.4669171,0.023703812,0.203571488,-1.750606193
115,7666.666667,Looking Left,0.304506,0.015213,-0.394599,0.440403,0.1,-2.157481985,0.47475719,0.024109649,0.167465506,-1.760519603
116,7733.333333,Looking Left,0.310877,0.016211,-0.480859,0.44033,-0.003846,-2.1407493,0.510226475,0.028926797,0.171649991,-1.923437639
117,7800,Looking Left,0.307888,0,-0.448382,0.446956,0.114625,-2.120457145,0.493273901,0.030329156,0.153943985,-1.865681975
118,7866.666667,Looking Left,0.286946,0.016358,-0.425995,0.448605,0.063333,-2.106037485,0.488174222,0.033645379,0.159831236,-1.820623527
119,7933.333333,Looking Left,0.306632,0.015792,-0.452953,0.448817,0.015909,-2.095052964,0.494618914,0.033422546,0.169107627,-1.873577528
120,8000,Looking Left,0.325005,0,-0.4581,0.453822,0.048885,-2.095228467,0.495902103,0.033322589,0.162502682,-1.88387191
121,8066.666667,Looking Left,0.310843,0.015617,-0.434279,0.448817,0.099537,-2.092891613,0.488217436,0.036605645,0.171038667,-1.839297976
122,8133.333333,Looking Left,0.296069,0.015857,-0.442658,0.453591,0.173208,-2.088794883,0.490125327,0.036734465,0.163891547,-1.852988764
123,8200,Looking Left,0.328531,0.023659,-0.468842,0.453822,0.022911,-2.100500689,0.500073008,0.033322589,0.187924385,-1.901127585
124,8266.666667,Looking Left,0.322549,0.021757,-0.456966,0.455356,0.178241,-2.106075402,0.494157351,0.031843097,0.183031764,-1.884983198
125,8333.333333,Looking Left,0.329688,0.015792,-0.466171,0.460339,0.058824,-2.112670763,0.495357888,0.03310656,0.180635568,-1.900942102
126,8400,Looking Left,0.331312,0.02217,-0.424345,0.460421,0.14697,-2.117511476,0.484015045,0.026805346,0.187826213,-1.823674294
127,8466.666667,Looking Left,0.338235,0,-0.474643,0.458675,0.143475,-2.127405636,0.504160658,0.026887831,0.169117358,-1.924368478
128,8533.333333,Looking Left,0.34432,0,-0.495362,0.46286,0.138112,-2.13410794,0.50348253,0.033517429,0.172159935,-1.970677695
129,8600,Looking Left,0.314529,0.022596,-0.531039,0.458896,0.058201,-2.137589009,0.524265088,0.026222603,0.179860815,-2.036560777
130,8666.666667,Looking Left,0.345538,0,-0.499899,0.449045,0.112381,-2.141990092,0.512616388,0.037420394,0.172769116,-1.972719169
131,8733.333333,Looking Left,0.312787,0.015325,-0.477357,0.449109,0.156863,-2.148108466,0.509265326,0.027662506,0.171718192,-1.925163537
132,8800,Looking Left,0.306843,0,-0.436138,0.452882,0.134583,-2.169054163,0.496577948,0.025878993,0.153421332,-1.840909026
133,8866.666667,Looking Left,0.31224,0.015617,-0.415806,0.451423,0.252308,-2.178100023,0.489738556,0.027407807,0.171737484,-1.803497668
134,8933.333333,Looking Left,0.296078,0,-0.406261,0.44477,0.227059,-2.181795665,0.484829137,0.029006764,0.148038963,-1.785543792
135,9000,Looking Left,0.291662,0.015919,-0.415312,0.443085,0.249811,-2.185182373,0.491222704,0.029107776,0.16174999,-1.801351521
136,9066.666667,Looking Left,0.305687,0.016104,-0.392913,0.449928,0.108627,-2.191078188,0.478257205,0.030530845,0.168947365,-1.755675786
137,9133.333333,Looking Left,0.312638,0.015919,-0.395768,0.450047,0.259615,-2.185429862,0.478014611,0.030538889,0.17223797,-1.763419942
138,9200,Looking Left,0.300515,0.016104,-0.401762,0.445236,0.153208,-2.182037567,0.478858739,0.03203138,0.166361195,-1.772772922
139,9266.666667,Looking Left,0.312882,0.015792,-0.409279,0.446832,0.242877,-2.182307361,0.482149469,0.035360819,0.172232544,-1.788700235
140,9333.333333,Looking Left,0.347498,0.016035,-0.415853,0.45025,0.019688,-2.178856042,0.481465666,0.033529218,0.189784513,-1.800338028
141,9400,Looking Left,0.299157,0.022086,-0.39385,0.438958,0.167843,-2.179694164,0.478488066,0.036846864,0.171664632,-1.759859916
142,9466.666667,Looking Left,0.304521,0.022678,-0.433194,0.443944,0.096154,-2.179240337,0.489434939,0.041519987,0.174938116,-1.834706062
143,9533.333333,Looking Left,0.3351,0.016545,-0.419433,0.451809,-0.046226,-2.173008111,0.481011186,0.033645379,0.184095304,-1.805608883
144,9600,Looking Left,0.306806,0.015262,-0.418866,0.447563,0.201509,-2.169852165,0.482994202,0.036503338,0.168665116,-1.806675793
145,9666.666667,Looking Left,0.314068,0.015555,-0.425995,0.445284,0.072593,-2.167313476,0.488330814,0.04004354,0.172588949,-1.820623527
146,9733.333333,Looking Left,0.306445,0.015792,-0.431606,0.440403,0.220377,-2.166539826,0.49282035,0.035360819,0.169014021,-1.83305419
147,9800,Looking Left,0.330333,0.016035,-0.418866,0.4471,0.041084,-2.165057576,0.485100062,0.036726035,0.18120182,-1.806675793
148,9866.666667,Looking Right,0.311429,0,-0.434778,0.446888,0.142642,-2.166452127,0.490656737,0.035365205,0.155714653,-1.836299119
149,9933.333333,Looking Right,0.320192,0.023033,-0.407736,0.445401,0.032345,-2.168275587,0.480653493,0.032043218,0.183128655,-1.781956953
150,10000,,0,0,0.5,0.5,0.5,-1.992060125,,,,-1.781956953
151,10066.66667,,0,0,0.5,0.5,0.5,-1.919469121,,,,-1.781956953
152,10133.33333,,0,0,0.5,0.5,0.5,-1.928789255,,,,-1.781956953
153,10200,,0,0,0.5,0.5,0.5,-1.88086601,,,,-1.781956953
154,10266.66667,,0,0,0.5,0.5,0.5,-1.820419987,,,,-1.781956953
155,10333.33333,,0,0,0.5,0.5,0.5,-1.835851837,,,,-1.781956953
156,10400,,0,0,0.5,0.5,0.5,-1.845827102,,,,-1.781956953
157,10466.66667,,0,0,0.5,0.5,0.5,-1.80548217,,,,-1.781956953
158,10533.33333,,0,0,0.5,0.5,0.5,-1.826822042,,,,-1.781956953
159,10600,,0,0,0.5,0.5,0.5,-1.915327797,,,,-1.781956953
160,10666.66667,,0,0,0.5,0.5,0.5,-1.909465071,,,,-1.781956953
161,10733.33333,,0,0,0.5,0.5,0.5,-1.902203466,,,,-1.781956953
162,10800,,0,0,0.5,0.5,0.5,-1.838002806,,,,-1.781956953
163,10866.66667,,0,0,0.5,0.5,0.5,-1.813917372,,,,-1.781956953
164,10933.33333,,0,0,0.5,0.5,0.5,-1.823802504,,,,-1.781956953
165,11000,,0,0,0.5,0.5,0.5,-1.807138387,,,,-1.781956953
166,11066.66667,,0,0,0.5,0.5,0.5,-1.721314791,,,,-1.781956953
167,11133.33333,,0,0,0.5,0.5,0.5,-1.692362377,,,,-1.781956953
168,11200,,0,0,0.5,0.5,0.5,-1.318295535,,,,-1.781956953
169,11266.66667,,0,0,0.5,0.5,0.5,-1.251176229,,,,-1.781956953
170,11333.33333,,0,0,0.5,0.5,0.5,-1.550038882,,,,-1.781956953
171,11400,,0,0,0.5,0.5,0.5,-1.764873384,,,,-1.781956953
172,11466.66667,,0,0,0.5,0.5,0.5,-1.767324067,,,,-1.781956953
173,11533.33333,,0,0,0.5,0.5,0.5,-1.829953245,,,,-1.781956953
174,11600,,0,0,0.5,0.5,0.5,-1.650800732,,,,-1.781956953
175,11666.66667,,0,0,0.5,0.5,0.5,-1.625118466,,,,-1.781956953
176,11733.33333,,0,0,0.5,0.5,0.5,-1.618457535,,,,-1.781956953
177,11800,,0,0,0.5,0.5,0.5,-1.609894932,,,,-1.781956953
178,11866.66667,,0,0,0.5,0.5,0.5,-1.525217545,,,,-1.781956953
179,11933.33333,,0,0,0.5,0.5,0.5,-1.448817189,,,,-1.781956953
180,12000,,0,0,0.5,0.5,0.5,-1.476747183,,,,-1.781956953
181,12066.66667,,0,0,0.5,0.5,0.5,-1.440539216,,,,-1.781956953
182,12133.33333,,0,0,0.5,0.5,0.5,-1.382523932,,,,-1.781956953
183,12200,,0,0,0.5,0.5,0.5,-0.913095145,,,,-1.781956953
184,12266.66667,,0,0,0.5,0.5,0.5,-1.042670052,,,,-1.781956953
185,12333.33333,,0,0,0.5,0.5,0.5,-1.231351095,,,,-1.781956953
186,12400,,0,0,0.5,0.5,0.5,-1.272299672,,,,-1.781956953
187,12466.66667,,0,0,0.5,0.5,0.5,-1.46135824,,,,-1.781956953
188,12533.33333,,0,0,0.5,0.5,0.5,-1.543615734,,,,-1.781956953
189,12600,,0,0,0.5,0.5,0.5,-1.563648565,,,,-1.781956953
190,12666.66667,,0,0,0.5,0.5,0.5,-1.553019729,,,,-1.781956953
191,12733.33333,,0,0,0.5,0.5,0.5,-1.343261994,,,,-1.781956953
192,12800,,0,0,0.5,0.5,0.5,-1.227950206,,,,-1.781956953
193,12866.66667,,0,0,0.5,0.5,0.5,-1.129241274,,,,-1.781956953
194,12933.33333,,0,0,0.5,0.5,0.5,-1.196370779,,,,-1.781956953
195,13000,,0,0,0.5,0.5,0.5,-1.243106216,,,,-1.781956953
196,13066.66667,,0,0,0.5,0.5,0.5,-0.962158643,,,,-1.781956953
197,13133.33333,,0,0,0.5,0.5,0.5,-0.877015675,,,,-1.781956953
198,13200,,0,0,0.5,0.5,0.5,-0.9186108,,,,-1.781956953
199,13266.66667,,0,0,0.5,0.5,0.5,-0.986819976,,,,-1.781956953
200,13333.33333,,0,0,0.5,0.5,0.5,-1.020700866,,,,-1.781956953
201,13400,,0,0,0.5,0.5,0.5,-1.217763121,,,,-1.781956953
202,13466.66667,,0,0,0.5,0.5,0.5,-1.447304107,,,,-1.781956953
203,13533.33333,,0,0,0.5,0.5,0.5,-1.401034869,,,,-1.781956953
204,13600,,0,0,0.5,0.5,0.5,-1.371391012,,,,-1.781956953
205,13666.66667,,0,0,0.5,0.5,0.5,-1.044935325,,,,-1.781956953
206,13733.33333,,0,0,0.5,0.5,0.5,-0.988792964,,,,-1.781956953
207,13800,,0,0,0.5,0.5,0.5,-0.927967313,,,,-1.781956953
208,13866.66667,,0,0,0.5,0.5,0.5,-1.333920982,,,,-1.781956953
209,13933.33333,,0,0,0.5,0.5,0.5,-0.995966885,,,,-1.781956953
210,14000,,0,0,0.5,0.5,0.5,-1.005181201,,,,-1.781956953
211,14066.66667,,0,0,0.5,0.5,0.5,-1.044319479,,,,-1.781956953
212,14133.33333,,0,0,0.5,0.5,0.5,-1.029634694,,,,-1.781956953
213,14200,,0,0,0.5,0.5,0.5,-1.279362027,,,,-1.781956953
214,14266.66667,,0,0,0.5,0.5,0.5,-1.429265963,,,,-1.781956953
215,14333.33333,,0,0,0.5,0.5,0.5,-1.491865902,,,,-1.781956953
216,14400,,0,0,0.5,0.5,0.5,-1.549399677,,,,-1.781956953
217,14466.66667,,0,0,0.5,0.5,0.5,-1.554126851,,,,-1.781956953
218,14533.33333,,0,0,0.5,0.5,0.5,-1.586670416,,,,-1.781956953
219,14600,,0,0,0.5,0.5,0.5,-1.623433738,,,,-1.781956953
220,14666.66667,,0,0,0.5,0.5,0.5,-1.615202104,,,,-1.781956953
221,14733.33333,,0,0,0.5,0.5,0.5,-1.620812991,,,,-1.781956953
222,14800,,0,0,0.5,0.5,0.5,-1.648531076,,,,-1.781956953
223,14866.66667,,0,0,0.5,0.5,0.5,-1.636876172,,,,-1.781956953
224,14933.33333,,0,0,0.5,0.5,0.5,-1.632820444,,,,-1.781956953
225,15000,,0,0,0.5,0.5,0.5,-1.630415294,,,,-1.781956953
226,15066.66667,,0,0,0.5,0.5,0.5,-1.476099967,,,,-1.781956953
227,15133.33333,,0,0,0.5,0.5,0.5,-1.226713819,,,,-1.781956953
228,15200,,0,0,0.5,0.5,0.5,-1.303868417,,,,-1.781956953
