frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raise_metric,pose_forward_metric,mouth_curl_metric,emotion_surprise_metric,pose_horiz_centered
11,733.333333,Looking Left,0.304209,0.000000,-0.152146,0.538600,0.356061,-1.58801945041041,0.35880807431722245,-0.008119592791341173,0.15210463501485094,-1.2994106517704067
12,800.000000,Looking Left,0.349432,0.019550,-0.144034,0.534579,0.443590,-1.5544087902432853,0.35347500786710584,-0.010799575315050939,0.19426556709950027,-1.2839614893302627
13,866.666667,Looking Left,0.302026,0.013856,-0.126625,0.533609,0.311111,-1.4690366977050824,0.34541248741014047,-0.006737492137014391,0.1648684670648407,-1.2499065635126543
14,933.333333,Looking Left,0.355832,0.000000,-0.129654,0.532345,0.245221,-1.455142468570405,0.34959021936140516,-0.01080903445366814,0.17791600367449967,-1.2560184092608386
15,1000.000000,Looking Left,0.328172,0.000000,-0.133660,0.531123,0.267004,-1.469900213300606,0.3511473167391709,-0.008088163384103498,0.1640860350911275,-1.2636965548443693
16,1066.666667,Looking Left,0.350521,0.013653,-0.137109,0.532555,0.312500,-1.4633395361790977,0.3547724057618943,-0.006758311989228567,0.18891300543468384,-1.2702748898332905
17,1133.333333,Looking Left,0.379189,0.013824,-0.133028,0.539311,0.305594,-1.5215379408608432,0.3535954158291812,-0.009485373506740892,0.20341828599646009,-1.2617480691728542
18,1200.000000,Looking Left,0.330734,0.014249,-0.139295,0.543154,0.328125,-1.5260126830737106,0.35274018731497214,-0.00540451722683407,0.17961626081521911,-1.2741408183302891
19,1266.666667,Looking Left,0.358265,0.000000,-0.130040,0.548326,0.285275,-1.496207020514375,0.3500337038868424,-0.005402229717250919,0.17913234927031196,-1.2557033739851116
20,1333.333333,Looking Left,0.376768,0.000000,-0.142335,0.548326,0.330729,-1.4922317071034317,0.35681475850131256,-0.009453902005189108,0.1883840676664958,-1.281017120196537
21,1400.000000,Looking Left,0.336617,0.014234,-0.151800,0.548877,0.325827,-1.5023598086062755,0.3602653567026767,-0.006759571773818866,0.18254193952024375,-1.3005572847698215
22,1466.666667,Looking Left,0.375637,0.014438,-0.151800,0.550152,0.320312,-1.5362869373390613,0.36098076584321603,-0.004065160074317525,0.20225698467508885,-1.3005572847698215
23,1533.333333,Looking Left,0.359624,0.014050,-0.152423,0.549033,0.320746,-1.5374082013973522,0.3609014882121311,-0.0054359668780480435,0.19386195201801837,-1.3017790770248692
24,1600.000000,Looking Left,0.373753,0.000000,-0.152320,0.547464,0.309856,-1.5437292741146167,0.3612252614903997,-0.005447407723920486,0.18687627514645777,-1.3008962903999721
25,1666.666667,Looking Left,0.373052,0.014455,-0.147649,0.548814,0.325481,-1.61485118782922,0.35919113849906875,-0.005433799651086145,0.20098081130270212,-1.2919278992456973
26,1733.333333,Looking Left,0.364667,0.014666,-0.148304,0.547692,0.309856,-1.6109401653577624,0.3591463574777858,-0.0027248361017801403,0.19699987447701747,-1.2935399689424332
27,1800.000000,Looking Left,0.381874,0.000000,-0.143595,0.547692,0.309856,-1.6116894656058234,0.3575698595183493,-0.00817450830534042,0.19093690492496695,-1.2841464672963852
28,1866.666667,Looking Left,0.381978,0.000000,-0.140109,0.550417,0.293095,-1.6132887899783501,0.3549342376993029,-0.005449672203560281,0.1909888731027541,-1.2774628859885184
29,1933.333333,Looking Left,0.396059,0.014034,-0.147096,0.548925,0.278205,-1.6452471157150819,0.35995324911830995,-0.0067936287593929326,0.21206392860602433,-1.291173331010619
30,2000.000000,Looking Left,0.363733,0.013856,-0.144351,0.553456,0.335938,-1.641710766796419,0.3577051720405244,-0.005452770213389679,0.1957222635094416,-1.2867866825236536
31,2066.666667,Looking Left,0.358527,0.014050,-0.166342,0.548159,0.369343,-1.6494711251215366,0.3684645611634402,-0.0068519900397440246,0.19331317931450756,-1.330736771310518
32,2133.333333,Looking Left,0.339512,0.013841,-0.166200,0.545418,0.334615,-1.5922315473548228,0.36812032757129903,-0.0068519900397440246,0.18359692483153228,-1.3295990798512751
33,2200.000000,Looking Left,0.336225,0.013667,-0.157372,0.542510,0.344289,-1.5769221279578354,0.3614852400498944,-0.008137645072617649,0.18177921819566814,-1.3128123030757504
34,2266.666667,Looking Left,0.317996,0.000000,-0.165564,0.541263,0.320833,-1.5860933201270058,0.3665237451886113,-0.00951969574015487,0.15899813259677759,-1.3286487575679315
