frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raise_metric,pose_forward_metric,mouth_curl_metric,emotion_surprise_metric,pose_horiz_centered
24,1600,Looking Left,0.326885,0.015129,-0.338969,0.531826,0.075536,-2.299355374,0.448171514,0.004558513,0.178571333,-1.666198583
25,1666.666667,Looking Left,0.3206,0,-0.32586,0.531826,-0.008556,-2.3076399,0.444207494,0.010636529,0.160299955,-1.638744328
26,1733.333333,Looking Left,0.329326,0.021136,-0.348259,0.528836,0.059358,-2.311547957,0.45307771,0.003039289,0.185799155,-1.684048377
27,1800,Looking Left,0.329289,0,-0.319404,0.528756,-0.008556,-2.301308257,0.442061921,0.007597065,0.164644423,-1.625201417
28,1866.666667,Looking Left,0.32061,0.015169,-0.36602,0.530293,0.035354,-2.294915463,0.4585336,0.006060495,0.175473773,-1.719329273
29,1933.333333,Looking Left,0.345311,0.014945,-0.349908,0.530215,0.12963,-2.287156279,0.451474447,0.003029802,0.187600937,-1.687226056
30,2000,Looking Left,0.33257,0.014343,-0.356638,0.528583,0.176901,-2.274336059,0.45702108,0.001510236,0.180627809,-1.702350983
31,2066.666667,Looking Left,0.337977,0.013918,-0.328003,0.522709,0.046784,-2.26943034,0.447882511,0.003039008,0.182907058,-1.644700268
32,2133.333333,Looking Left,0.318629,0.013782,-0.289247,0.525873,0.201826,-2.273175797,0.43569545,0.003057404,0.173096012,-1.570195636
33,2200,Looking Left,0.21775,0,-0.200455,0.519697,0.416964,-2.296170112,0.399176492,0.003039163,0.108875065,-1.394471206
34,2266.666667,Looking Left,0.224994,0,-0.050973,0.515002,0.382937,-2.307714956,0.334596433,0.00903512,0.112497045,-1.09787039
35,2333.333333,Looking Left,0.237844,0.011944,0.05116,0.50285,0.594618,-2.305203277,0.282507736,0.010476037,0.130865969,-0.891651838
36,2400,Looking Left,0.265758,0,0.132782,0.511778,0.590909,-2.279461922,0.236111923,0.016270409,0.132879023,-0.730300644
37,2466.666667,Looking Left,0.271426,0,0.19657,0.51033,0.562275,-2.306077776,0.198838545,0.014835163,0.135713023,-0.603265066
38,2533.333333,Looking Left,0.255778,0.010274,0.226003,0.517323,0.54947,-2.28852341,0.1804542,0.016075001,0.138163241,-0.545067122
39,2600,Forward Pose,0.269726,0,0.291127,0.518452,0.512483,-2.368501791,0.139402554,0.014321886,0.134862994,-0.415896205
40,2666.666667,Forward Pose,0.273012,0,0.335814,0.535254,0.504933,-2.342799931,0.113105715,0.010018131,0.136505809,-0.32639912
41,2733.333333,Forward Pose,0.27184,0,0.362723,0.545214,0.489968,-2.316735682,0.098316741,0.007136306,0.135919924,-0.272817399
42,2800,Forward Pose,0.283484,0,0.369735,0.543787,0.485858,-2.315605744,0.093613012,0.004270576,0.141742033,-0.258814625
43,2866.666667,Forward Pose,0.288415,0,0.373599,0.543541,0.485858,-2.327608712,0.091116323,0.004246413,0.14420748,-0.251107621
44,2933.333333,Forward Pose,0.290739,0,0.370807,0.53192,0.481736,-2.342119115,0.089603953,0.00562878,0.1453697,-0.256474749
45,3000,Forward Pose,0.289726,0,0.371151,0.527682,0.482448,-2.346985956,0.088048348,0.007017048,0.144863144,-0.255750973
46,3066.666667,Forward Pose,0.2928,0,0.372876,0.524683,0.482448,-2.347109801,0.086396676,0.005611583,0.146399782,-0.2516912
47,3133.333333,Forward Pose,0.196364,0,0.292939,0.518772,0.379127,-2.175985556,0.138985092,0.011657795,0.098182082,-0.412046579
48,3200,Forward Pose,0.32415,0,0.167607,0.502939,0.303993,-2.13199984,0.218498071,0.01775078,0.162074816,-0.66037147
49,3266.666667,Looking Left,0.316165,0,0.081072,0.483449,0.327957,-2.016183053,0.270018567,0.018016718,0.158082264,-0.831868212
50,3333.333333,Looking Left,0.325577,0,0.040164,0.472295,0.325,-1.327031617,0.29318927,0.019805938,0.162788252,-0.912822247
51,3400,Looking Left,0.318776,0,-0.030726,0.476563,0.40614,-1.509737822,0.328036441,0.012219566,0.159387819,-1.052376034
52,3466.666667,Looking Left,0.307642,0.013572,-0.100269,0.465985,0.367859,-1.655972331,0.364107985,0.007714984,0.167392724,-1.191196696
53,3533.333333,Looking Left,0.260935,0.012806,-0.116504,0.465985,0.416986,-1.890216627,0.372876152,0.009257981,0.143273039,-1.221287407
54,3600,Looking Left,0.238358,0,-0.270937,0.48702,0.204944,-1.88939511,0.440675322,0.009365767,0.119179018,-1.532349918
55,3666.666667,Looking Left,0.257362,0.016133,-0.317151,0.523191,0.302521,-2.05162506,0.455454054,-0.003190186,0.144814254,-1.628357897
56,3733.333333,Looking Left,0.355243,0.016033,-0.400527,0.538958,0.056667,-2.152205249,0.47999556,-0.00811684,0.193654983,-1.792101619
57,3800,Looking Left,0.396722,0.016289,-0.439375,0.546293,0.062821,-2.317393583,0.489304686,-0.003251745,0.214649586,-1.863373063
58,3866.666667,Looking Left,0.414095,0.014827,-0.40172,0.520682,0.035374,-2.393146636,0.47205006,0,0.221874061,-1.781990661
59,3933.333333,Looking Left,0.434261,0,-0.424917,0.536279,0.032738,-2.40176673,0.476885482,0,0.217130732,-1.830816917
60,4000,Looking Left,0.433068,0,-0.422311,0.525148,-0.0025,-2.396139764,0.473799288,-0.004745315,0.216533805,-1.824798669
61,4066.666667,Looking Left,0.435765,0.014359,-0.426621,0.524843,0.033333,-2.400364611,0.473940824,-0.001571387,0.232241474,-1.831347271
62,4133.333333,Looking Left,0.573102,0,-0.437952,0.538421,-0.177273,-2.405453369,0.478888116,-0.006260709,0.286550778,-1.856080932
63,4200,Looking Left,0.439475,0.021998,-0.408924,0.533623,0.004289,-2.369641934,0.473389094,-0.004680899,0.241735312,-1.797246452
64,4266.666667,Looking Left,0.464018,0.014618,-0.426624,0.533791,-0.063187,-2.374243361,0.475127412,-0.007758589,0.246626507,-1.834996643
65,4333.333333,Looking Left,0.483546,0.014618,-0.40229,0.525749,-0.192308,-2.405577416,0.468127073,-0.006185284,0.256390444,-1.785159692
66,4400,Looking Left,0.498267,0.014884,-0.408328,0.531856,-0.17402,-2.316434794,0.466296021,-0.006184368,0.264017365,-1.796643419
67,4466.666667,Looking Left,0.518195,0.014884,-0.406912,0.525671,-0.277098,-1.78445365,0.470578815,-0.006184368,0.273981711,-1.793426483
68,4533.333333,Looking Left,0.53063,0,-0.42276,0.52857,-0.153199,-0.883271528,0.47570865,-0.006218471,0.265314955,-1.823471591
69,4600,Looking Left,0.528794,0.014216,-0.410091,0.522579,-0.204974,-1.361027743,0.468825799,0,0.278613196,-1.797312849
70,4666.666667,Looking Left,0.504562,0,-0.472223,0.527643,-0.195513,-1.610610285,0.486848484,-0.00310378,0.252280896,-1.926034372
71,4733.333333,Looking Left,0.492559,0,-0.419757,0.514969,-0.238994,-1.671014415,0.471105175,-0.001551113,0.246279531,-1.8172421
72,4800,Looking Left,0.458931,0,-0.42577,0.53213,-0.214408,-1.650770095,0.47573642,0,0.229465563,-1.831323166
73,4866.666667,Looking Left,0.470716,0,-0.417171,0.521247,-0.15566,-2.139678341,0.468117569,0.001551329,0.235357809,-1.812892233
74,4933.333333,Looking Left,0.516823,0.014302,-0.463543,0.525827,-0.223842,-2.266057441,0.485426754,0.001555701,0.272713236,-1.906848455
75,5000,Looking Left,0.434308,0,-0.39891,0.51667,-0.186189,-2.362277976,0.464903342,-0.001565668,0.217153776,-1.779754319
76,5066.666667,Looking Left,0.521389,0,-0.414547,0.517845,-0.294231,-2.496495756,0.468716744,-0.006276906,0.260694567,-1.80846009
77,5133.333333,Looking Left,0.46412,0,-0.409075,0.517838,-0.24537,-2.520320184,0.467640356,0.001559753,0.232059765,-1.794815386
78,5200,Looking Left,0.46831,0,-0.410381,0.52114,-0.107744,-2.523009651,0.468262249,0,0.234154996,-1.800544626
79,5266.666667,Looking Left,0.48639,0,-0.399281,0.514811,-0.153846,-2.487976177,0.460393548,-0.001550635,0.243195111,-1.776290165
80,5333.333333,Looking Left,0.479624,0.014827,-0.427524,0.522797,-0.163462,-2.564424406,0.468659115,0.003093471,0.254638865,-1.83522609
81,5400,Looking Left,0.483203,0.021998,-0.40172,0.516313,-0.22549,-2.523310832,0.458812829,-0.003091696,0.263599459,-1.781990661
82,5466.666667,Looking Left,0.518072,0.014767,-0.40281,0.517629,-0.237179,-2.471825492,0.461755635,-0.003081126,0.273802737,-1.784599723
83,5533.333333,Looking Left,0.555858,0.014673,-0.364182,0.516042,-0.320513,-2.441063031,0.447504548,0.001535839,0.292601442,-1.706165437
84,5600,Looking Left,0.470029,0.014827,-0.37954,0.523742,-0.24238,-2.418639167,0.454775617,0,0.249841292,-1.737894079
85,5666.666667,Looking Left,0.495122,0,-0.397261,0.525441,-0.165457,-2.40763889,0.461352299,0.003054892,0.24756084,-1.775102454
86,5733.333333,Looking Left,0.497582,0,-0.37677,0.522145,-0.25,-2.406278065,0.450527,0,0.248790992,-1.73314324
87,5800,Looking Left,0.482983,0,-0.389922,0.523687,-0.29798,-2.427237876,0.458134418,0.001522347,0.241491586,-1.759648106
88,5866.666667,Looking Left,0.462864,0.015158,-0.429175,0.527025,-0.148148,-2.440671957,0.471571512,0.003046389,0.246590533,-1.839321983
89,5933.333333,Looking Left,0.468313,0.014725,-0.439548,0.526959,-0.134615,-2.431910183,0.473006689,-0.001523004,0.24888175,-1.861615238
90,6000,Looking Left,0.525737,0.021357,-0.42577,0.519256,-0.227564,-2.4243299,0.468772478,0.00305445,0.284225169,-1.831323166
91,6066.666667,Looking Left,0.498114,0.015213,-0.42236,0.519287,-0.201923,-2.424051177,0.468391614,0.003036765,0.264269833,-1.826835992
92,6133.333333,Looking Left,0.559632,0,-0.436472,0.522145,-0.269297,-2.434102352,0.474134311,0,0.279815853,-1.853721159
93,6200,Looking Left,0.546933,0.015677,-0.416453,0.5314,-0.214408,-2.432786783,0.469969865,-0.003071678,0.289143311,-1.813093979
94,6266.666667,Looking Left,0.477424,0,-0.42236,0.525512,-0.22956,-2.437692863,0.470713855,0.00611061,0.238712044,-1.826835992
95,6333.333333,Looking Left,0.540841,0.015919,-0.44699,0.525365,-0.312937,-2.44435634,0.475852743,-0.001527225,0.286339521,-1.876318637
96,6400,Looking Left,0.516219,0.015213,-0.432181,0.529679,-0.227564,-2.450555411,0.473014085,-0.003061728,0.273322078,-1.847058776
97,6466.666667,Looking Left,0.500389,0,-0.4309,0.528065,-0.267483,-2.467424604,0.471511955,0,0.250194393,-1.84158268
98,6533.333333,Looking Left,0.52054,0.015441,-0.452622,0.52404,-0.195513,-2.46956542,0.477642374,0.001523371,0.275711374,-1.888525756
99,6600,Looking Left,0.530461,0.02217,-0.457385,0.520722,-0.28066,-2.480610787,0.479857577,0,0.287400564,-1.897108872
100,6666.666667,Looking Left,0.498439,0,-0.449003,0.520601,-0.269297,-2.488642702,0.475529339,0.001513374,0.249219355,-1.878586137
101,6733.333333,Looking Left,0.508352,0,-0.454949,0.526959,-0.237179,-2.501757538,0.4769885,0,0.254176138,-1.893006165
102,6800,Looking Left,0.526845,0.015677,-0.464494,0.522311,-0.238994,-2.51866072,0.482823208,-0.00305445,0.279099056,-1.910166166
103,6866.666667,Looking Left,0.555637,0.022866,-0.449003,0.522145,-0.305317,-2.521088244,0.478696272,-0.003053481,0.300684941,-1.878586137
104,6933.333333,Looking Left,0.523689,0.015919,-0.454508,0.522311,-0.28066,-2.5249964,0.477676528,-0.001527225,0.277763908,-1.891171167
105,7000,Looking Left,0.559186,0.016231,-0.44655,0.520679,-0.271226,-2.538498799,0.476530029,0,0.295823775,-1.874471256
106,7066.666667,Looking Left,0.522459,0,-0.446099,0.525199,-0.220126,-2.53438069,0.475496753,-0.003053481,0.261229597,-1.872578934
107,7133.333333,Looking Left,0.545132,0,-0.446099,0.520679,-0.187893,-2.534222076,0.476405714,-0.00153141,0.272566101,-1.872578934
108,7200,Looking Left,0.540799,0.015385,-0.462127,0.523985,-0.263889,-2.525409047,0.48471314,-0.001532121,0.285783977,-1.905625903
109,7266.666667,Looking Left,0.54943,0.015857,-0.459732,0.519402,-0.269231,-2.511000533,0.480309969,0,0.290571882,-1.901619627
110,7333.333333,Looking Left,0.521859,0.015857,-0.443387,0.525059,-0.238994,-2.502060835,0.478022345,-0.00307052,0.276786326,-1.86635134
111,7400,Looking Left,0.501962,0,-0.427472,0.528022,-0.295883,-2.492101774,0.47005061,-0.006139795,0.250981081,-1.833493281
112,7466.666667,Looking Left,0.526845,0.015325,-0.430538,0.525436,-0.187893,-2.477147845,0.469794362,-0.001536361,0.278747185,-1.841455738
113,7533.333333,Looking Left,0.525753,0.021998,-0.440912,0.526775,-0.224359,-2.474789561,0.476035963,-0.007701391,0.284874228,-1.862204535
114,7600,Looking Left,0.556504,0.015385,-0.414638,0.52993,-0.134615,-2.473411476,0.468660157,-0.006198013,0.293636371,-1.807004116
115,7666.666667,Looking Left,0.478794,0.015385,-0.441357,0.530369,-0.220126,-2.473014295,0.47664265,-0.003083542,0.25478153,-1.864086374
116,7733.333333,Looking Left,0.532932,0.015385,-0.435274,0.525207,-0.223842,-2.4698217,0.474206539,-0.007723631,0.281850848,-1.849914763
117,7800,Looking Left,0.485382,0,-0.413546,0.531464,-0.187893,-2.461603906,0.474428718,-0.006215948,0.242690858,-1.805480659
118,7866.666667,Looking Left,0.473257,0.014767,-0.418536,0.531934,-0.187893,-2.448583763,0.471627285,-0.004638963,0.251395021,-1.817059822
119,7933.333333,Looking Left,0.503976,0,-0.399965,0.526609,-0.197327,-2.428729563,0.464340435,-0.012390791,0.251987848,-1.777061437
120,8000,Looking Left,0.467818,0.014767,-0.420217,0.53149,-0.236111,-2.428024853,0.474257676,-0.0108152,0.248675477,-1.817564262
121,8066.666667,Looking Left,0.478831,0,-0.412573,0.531589,-0.15566,-2.434154441,0.468502068,-0.006181265,0.239415682,-1.803097607
122,8133.333333,Looking Left,0.529533,0,-0.426545,0.528356,-0.269297,-2.43669219,0.474056213,-0.012431896,0.264766646,-1.829518276
123,8200,Looking Left,0.463839,0,-0.39953,0.528356,-0.22956,-2.438040383,0.465390684,-0.012431896,0.231919706,-1.775128699
124,8266.666667,Looking Left,0.49393,0,-0.392103,0.52993,-0.187893,-2.439285223,0.462404546,-0.007747516,0.24696521,-1.75943831
125,8333.333333,Looking Left,0.50823,0,-0.375183,0.528356,-0.277098,-2.440601835,0.456080958,-0.009323922,0.254114769,-1.725841553
126,8400,Looking Left,0.462468,0,-0.379332,0.530034,-0.201923,-2.443174406,0.457614077,-0.006199234,0.231233787,-1.731950123
127,8466.666667,Looking Left,0.474939,0,-0.399475,0.528161,-0.110294,-2.441297083,0.462215768,-0.012500855,0.237469408,-1.772030418
128,8533.333333,Looking Left,0.444859,0,-0.370181,0.528854,-0.193333,-2.434344134,0.453753463,-0.006221811,0.22242956,-1.715836674
129,8600,Looking Left,0.498289,0,-0.38539,0.523274,-0.363636,-2.435151418,0.45897163,-0.010966831,0.249144705,-1.74439589
130,8666.666667,Looking Left,0.445546,0.01392,-0.368922,0.529939,-0.138365,-2.436001299,0.455992752,-0.006271472,0.236692569,-1.710005528
131,8733.333333,Looking Left,0.443061,0.014438,-0.399475,0.525508,-0.075415,-2.427166121,0.462380015,-0.007820064,0.235968991,-1.772030418
132,8800,Looking Left,0.4379,0.014051,-0.367498,0.526408,-0.163462,-2.422841199,0.451536711,-0.010966831,0.23300114,-1.706601661
133,8866.666667,Looking Left,0.436085,0.019274,-0.375729,0.525357,-0.205128,-2.423580665,0.45487714,-0.006217239,0.237315937,-1.723342216
134,8933.333333,Looking Left,0.4835,0,-0.384481,0.528241,-0.205128,-2.423174164,0.456104801,-0.010875546,0.24175005,-1.740283746
135,9000,Looking Left,0.433434,0,-0.375729,0.526609,-0.187893,-2.423238422,0.4537885,-0.007744245,0.216717124,-1.723342216
136,9066.666667,Looking Left,0.434386,0.014438,-0.407574,0.525461,-0.193627,-2.427931406,0.462587129,-0.006218471,0.231631041,-1.790230192
137,9133.333333,Looking Left,0.393879,0,-0.363725,0.523274,-0.233491,-2.431504474,0.449180365,-0.00940014,0.19693951,-1.702432789
138,9200,Looking Left,0.379745,0,-0.368776,0.522987,-0.066824,-2.437919006,0.451660847,-0.003131659,0.18987274,-1.712536248
139,9266.666667,Looking Left,0.504427,0,-0.412733,0.527996,-0.19554,-2.448223627,0.465013292,-0.006211719,0.252213525,-1.800548522
140,9333.333333,Looking Left,0.492419,0,-0.447431,0.528075,-0.269297,-2.449025537,0.478669051,-0.00772039,0.246209338,-1.8729688
141,9400,Looking Left,0.506249,0.015617,-0.469776,0.526336,-0.324185,-2.44922017,0.484517511,-0.012311948,0.268741818,-1.921332611
142,9466.666667,Looking Left,0.528065,0.015919,-0.470242,0.5312,-0.312937,-2.454790127,0.483973562,-0.0076763,0.279951871,-1.923235783
143,9533.333333,Looking Left,0.524546,0.015677,-0.450318,0.528252,-0.231643,-2.457692096,0.479304072,-0.007633703,0.277949638,-1.884089267
144,9600,Looking Left,0.542121,0.032982,-0.500673,0.535948,-0.360206,-2.468127926,0.49405222,-0.009135479,0.304043138,-1.986714363
145,9666.666667,Looking Right,0.549892,0.016552,-0.486561,0.528086,-0.413462,-2.469659966,0.487623736,-0.003034975,0.291497911,-1.95682304
146,9733.333333,Looking Right,0.512928,0.01676,-0.476754,0.531177,-0.40566,-2.474076421,0.484583031,-0.007545127,0.273224064,-1.938448455
147,9800,Looking Right,0.602019,0.016491,-0.500673,0.531177,-0.453846,-2.489763629,0.490489409,-0.004527076,0.317500928,-1.986714363
148,9866.666667,Looking Right,0,0,0.5,0.5,0.5,-0.402517299,,,,-1.986714363
149,9933.333333,Looking Right,0.678141,0,1.449473,0.533272,1.757353,-0.892559306,0.485898954,0.007574888,0.339070541,1.905313716
150,10000,Looking Right,0.747823,0.017037,1.410132,0.535698,1.976064,-1.297671583,0.480042834,0,0.390949111,1.831143074
151,10066.66667,Looking Right,0.81772,0,1.409163,0.534164,2.306122,-1.007390535,0.481751755,0.001561882,0.408860056,1.828376106
152,10133.33333,Looking Right,0.676254,0.016482,1.40568,0.532539,1.821995,-0.684242391,0.47758246,-0.00156629,0.354609219,1.824828115
153,10200,Looking Right,0.694545,0,1.368222,0.529466,1.677551,-0.641763075,0.465108488,0,0.34727233,1.747729427
154,10266.66667,Looking Right,0.758735,0,1.386077,0.534114,1.76644,-0.86003363,0.471690668,0.001561738,0.379367414,1.782816961
155,10333.33333,Looking Right,0.696403,0,1.375011,0.532599,1.821995,-0.64793642,0.467234809,0,0.348201567,1.761418857
156,10400,Looking Right,0.694545,0,1.373956,0.532539,1.577551,-0.907929534,0.467096276,0.00156629,0.34727233,1.760067489
157,10466.66667,Looking Right,0.693801,0,1.371438,0.532599,1.667347,-1.078987238,0.468578959,0,0.346900327,1.754049448
158,10533.33333,Looking Right,0.707732,0,1.36501,0.532539,1.470909,-1.183976166,0.464912937,0.00156629,0.353866219,1.743625623
159,10600,Looking Right,0.700522,0,1.366469,0.53406,1.677551,-1.666683524,0.464972318,0,0.350261101,1.74411149
160,10666.66667,Looking Right,0.705881,0,1.370406,0.534,1.46846,-1.776307822,0.467474135,0,0.352940451,1.75273002
161,10733.33333,Looking Right,0.768777,0,1.380029,0.532403,1.821995,-1.911687548,0.469763248,0.001565891,0.384388596,1.771455431
162,10800,Looking Right,0.791914,0,1.372438,0.533864,2.010417,-0.820434963,0.46758524,0,0.395956944,1.755328455
163,10866.66667,Looking Right,0.712147,0,1.352172,0.532473,1.58,-0.737302303,0.461816298,0.003132196,0.356073447,1.716029154
164,10933.33333,Looking Right,0.750161,0,1.35317,0.532539,1.710884,-0.710846428,0.461954945,0,0.375080595,1.717295941
165,11000,Looking Right,0.884581,0,1.385208,0.535606,2.173469,-0.90066994,0.473484487,0,0.44229051,1.78026706
166,11066.66667,Looking Right,0.810254,0,1.372438,0.53406,1.947917,-0.983795175,0.467707874,0.001561578,0.405126967,1.755328455
167,11133.33333,Looking Right,0.7034,0,1.362006,0.535606,1.526364,-0.732879873,0.467254655,0,0.35169993,1.73569711
168,11200,Looking Right,0.740387,0,1.349508,0.533935,1.53,-0.501748472,0.461439987,0,0.370193555,1.71133288
169,11266.66667,Looking Right,0.724649,0,1.354459,0.532403,1.635417,-0.480501745,0.460321204,0,0.362324674,1.721602116
170,11333.33333,Looking Right,0.713603,0,1.360476,0.532403,1.547959,-0.472515846,0.463067013,0,0.356801355,1.732869056
171,11400,Looking Right,0.768065,0.015713,1.394915,0.533935,1.950255,-0.470626786,0.472881439,0.001561212,0.399745818,1.800708563
172,11466.66667,Looking Right,0.736105,0,1.387951,0.532327,1.950255,-0.581344855,0.471794226,0,0.368052381,1.786671493
173,11533.33333,Looking Right,0.727277,0.015962,1.380029,0.532327,1.776644,-0.608701941,0.469715173,0.001565668,0.379600418,1.771455431
174,11600,Looking Right,0.685662,0,1.381866,0.533864,1.774306,-0.620466776,0.468111905,0.001561007,0.342830811,1.775243783
175,11666.66667,Looking Right,0.722802,0,1.392998,0.533708,1.950255,-0.617782294,0.473409108,0.001560551,0.361400987,1.796765682
176,11733.33333,Looking Right,0.767014,0.016178,1.381866,0.535535,1.885417,-0.506414122,0.469254241,0.001565891,0.399684476,1.775243783
177,11800,Looking Right,0.749004,0,1.378209,0.533708,1.9525,-0.474910517,0.469361059,-0.001560551,0.374501774,1.767703477
178,11866.66667,Looking Right,0.727123,0,1.372173,0.532246,1.786848,-0.459261434,0.467586386,0,0.363561324,1.756381192
179,11933.33333,Looking Right,0.646724,0,1.352794,0.533708,1.480909,-0.452465459,0.459956968,0,0.323362027,1.7181467
180,12000,Looking Right,0.750655,0,1.37897,0.535199,2.244898,-0.453241702,0.469615351,0,0.375327379,1.770096364
181,12066.66667,Looking Right,0.729848,0,1.370406,0.535291,1.834444,-0.497653387,0.468367308,0.001565177,0.364923888,1.75273002
182,12133.33333,Looking Right,0.687929,0,1.372869,0.535459,1.824444,-0.47848271,0.467025185,0,0.343964365,1.758675074
183,12200,Looking Right,0.689704,0,1.37897,0.532473,1.824444,-0.469709942,0.469706886,0,0.344852094,1.770096364
184,12266.66667,Looking Right,0.734697,0,1.386582,0.532403,1.940051,-0.532563985,0.470861364,0,0.367348404,1.786363133
185,12333.33333,Looking Right,0.695682,0,1.38543,0.534074,1.821995,-0.574292019,0.471900432,0,0.347840837,1.784878218
186,12400,Looking Right,0.726346,0,1.410791,0.532403,1.950255,-0.58817395,0.480159741,-0.001565891,0.363172985,1.835051241
187,12466.66667,Looking Right,0.774806,0,1.399381,0.530932,2.002551,-0.529406315,0.475722373,0.001570806,0.387403039,1.813066053
188,12533.33333,Looking Right,0.705233,0,1.410791,0.532403,1.950255,-0.500097943,0.480159741,-0.001565891,0.352616697,1.835051241
189,12600,Looking Right,0.727144,0,1.393541,0.532604,2.002551,-0.484065903,0.474996483,-0.001575751,0.363572013,1.800413817
190,12666.66667,Looking Right,0.66428,0,1.377879,0.530812,1.425455,-0.474318512,0.46847088,-0.001561212,0.33214018,1.768696015
191,12733.33333,Looking Right,0.749166,0,1.402529,0.534126,2.367347,-0.411585638,0.477387213,-0.001580254,0.374583192,1.818663797
192,12800,Looking Right,0.735049,0,1.386909,0.535535,1.731293,-0.534698006,0.471909155,-0.001565891,0.367524322,1.785330395
193,12866.66667,Looking Right,0.734869,0,1.396194,0.534126,2.295918,-0.51485877,0.47458876,0,0.367434571,1.806839633
194,12933.33333,Looking Right,0.714889,0,1.391643,0.535535,1.54,-0.499329484,0.47368447,-0.001565891,0.357444438,1.79648417
195,13000,Looking Right,0.76689,0,1.401327,0.535678,2.377551,-0.493655807,0.476322862,0.001575524,0.383444852,1.817105767
196,13066.66667,Looking Right,0.669967,0,1.38609,0.532327,1.577551,-0.491596222,0.469912256,-0.003131336,0.334983256,1.787193507
197,13133.33333,Looking Right,0.79225,0,1.40646,0.535535,2.295918,-0.594425701,0.476870127,0.001565891,0.396125058,1.827371902
198,13200,Looking Right,0.704334,0,1.390486,0.535535,1.577551,-0.621037681,0.47357533,-0.001565891,0.352167138,1.794990843
199,13266.66667,Looking Right,0.750023,0,1.38543,0.535459,2.002551,-0.638461725,0.470870087,0,0.375011354,1.784878218
