frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raise_metric,pose_forward_metric,mouth_curl_metric,emotion_surprise_metric,pose_horiz_centered
0,0.000000,Looking Left,0.000000,0.000000,0.500000,0.500000,0.500000,-2.8302422705668464,,,,-0.21993372440503176
1,66.666667,Looking Left,0.386789,0.018468,-0.244457,0.514224,0.459821,-0.9231603233625082,0.4076621431288853,0.009952726235720884,0.21186242382330853,-1.4717290377970083
2,133.333333,Looking Left,0.336430,0.019936,-0.215933,0.503041,0.431489,-1.2038824856461632,0.3829202508191579,0.0031637808131382778,0.18815121797738865,-1.413378841132472
3,200.000000,Looking Left,0.375161,0.000000,-0.203181,0.502860,0.430851,-0.29683957985533604,0.37987420804662425,0.0031626413848430076,0.1875803645035061,-1.3884027024331111
4,266.666667,Looking Left,0.372278,0.019199,-0.209011,0.502844,0.410018,0.07251457295797398,0.3800503297156133,0.006285548811199249,0.2053377383846871,-1.3998903003177798
5,333.333333,Looking Left,0.381229,0.000000,-0.202993,0.501321,0.455616,-0.23129005875831243,0.37728131453221286,0.006266514197268307,0.19061462713234756,-1.387121027282574
6,400.000000,Looking Left,0.386970,0.000000,-0.209202,0.502896,0.445652,-0.4006039853846804,0.3801801061679926,0.004714650584629344,0.19348483327986293,-1.4011654196533478
7,466.666667,Looking Left,0.386157,0.019199,-0.213872,0.501368,0.406944,-1.0494247070390348,0.3818894436768296,0.0015667746803546489,0.21227740403473938,-1.4096117607366532
8,533.333333,Looking Left,0.378448,0.000000,-0.198160,0.499753,0.423913,-1.1202944267449582,0.3754774511516538,0.006286200779505793,0.18922381093160223,-1.3774546786603958
9,600.000000,Looking Left,0.364981,0.000000,-0.197973,0.498123,0.373913,-0.7725297215581376,0.37617643573381054,0.003152676615822164,0.18249073609686461,-1.3761533665011438
10,666.666667,Looking Left,0.385115,0.000000,-0.198160,0.498175,0.413949,-0.8202334592832989,0.3763102004155313,0.004729508537004724,0.19255767781726046,-1.3774546786603958
11,733.333333,Looking Left,0.380706,0.019199,-0.192414,0.501276,0.413949,-0.6143392980538517,0.3744314635795607,0.004729014923733246,0.20955197998074815,-1.3661426711191798
12,800.000000,Looking Left,0.398537,0.019964,-0.199471,0.502943,0.406667,-0.6187014700150899,0.37492490981840915,0.00785848853804998,0.21923256373351682,-1.381704788824829
13,866.666667,Looking Left,0.401421,0.019593,-0.227261,0.501479,0.406944,-0.341756363298022,0.3850806008365363,0.006268483773444866,0.22030332140423484,-1.4376726371699065
14,933.333333,Looking Left,0.377428,0.018855,-0.251129,0.498440,0.361413,-0.5200183297094702,0.3918123110436387,0.0093457490429714,0.20756854784626944,-1.4866865426046463
15,1000.000000,Looking Left,0.411094,0.000000,-0.233950,0.498440,0.314141,-0.7409647036405931,0.3855474173984404,0.007788124202476166,0.20554691046383836,-1.4534740174919818
16,1066.666667,Looking Left,0.404214,0.000000,-0.251129,0.496894,0.378458,-0.983173288672473,0.3909404905099769,0.006211180124223602,0.2021068535908752,-1.4866865426046463
17,1133.333333,Looking Left,0.387576,0.019199,-0.256593,0.498433,0.340580,-1.3075478688772262,0.39464363511563844,0.0062304086655175835,0.2129869036530135,-1.499305834399767
18,1200.000000,Looking Left,0.389354,0.026641,-0.250109,0.498440,0.389328,-1.3325457564923286,0.39269038462973405,0.007788124202476166,0.22131757499968124,-1.4856501141685456
19,1266.666667,Looking Left,0.401540,0.000000,-0.265116,0.498442,0.339942,-1.2731823949577163,0.4006248353889246,0.006230529595015576,0.20077023828846263,-1.5156632477881122
20,1333.333333,Looking Left,0.393715,0.000000,-0.282206,0.503084,0.374758,-0.9492837924365016,0.4071510772679062,0.009316365854552113,0.19685741756826,-1.5521346836982222
21,1400.000000,Looking Left,0.390440,0.000000,-0.277167,0.496854,0.412008,-0.6737558616759965,0.4026708543277205,0.007715130759474166,0.195219815871914,-1.542055887050831
22,1466.666667,Looking Left,0.399810,0.000000,-0.295457,0.502969,0.309574,-0.4764426521109382,0.4090934244676543,0.009257099027716525,0.19990510870574174,-1.5791681535850046
23,1533.333333,Looking Left,0.405891,0.000000,-0.290134,0.496798,0.395213,-0.4165405765079116,0.40636789725219613,0.013885648541574789,0.2029453832845125,-1.5677396472715326
24,1600.000000,Looking Left,0.448357,0.000000,-0.322580,0.509172,0.302174,-0.5253304758668199,0.41677977561131574,0.010800617336845553,0.22417852058790502,-1.6337113423309846
25,1666.666667,Looking Left,0.407639,0.019548,-0.308505,0.499848,0.384574,-0.5737891877656892,0.41272585472112894,0.012341917379408774,0.22336728407837153,-1.6042244297946697
26,1733.333333,Looking Left,0.424062,0.000000,-0.326974,0.507679,0.320213,-0.6639992847604028,0.4201138404027181,0.012382417439573442,0.21203080956722647,-1.6400598641973596
27,1800.000000,Looking Left,0.449469,0.019548,-0.321784,0.504584,0.347254,-0.6898451603442213,0.4174216948988486,0.012382417439573442,0.24428214393263542,-1.6296797384745914
28,1866.666667,Looking Left,0.450288,0.000000,-0.344306,0.510797,0.328108,-0.7290304690048384,0.4273957088309833,0.015478689292842334,0.2251440417021084,-1.6745800252564491
29,1933.333333,Looking Left,0.313628,0.019901,-0.342914,0.507766,0.438679,-0.7325204967149657,0.4252135826574512,0.014018079405479934,0.17671482303548697,-1.6723633971223213
30,2000.000000,Looking Left,0.344638,0.000000,-0.351930,0.518687,0.462567,-0.7063634080367356,0.4326508454505112,0.012498474400433692,0.1723189828547187,-1.6913668362122278
31,2066.666667,Looking Left,0.343506,0.027151,-0.324191,0.512333,0.411426,-0.6599624747334123,0.4228446553472871,0.010867678704144046,0.1989041644610306,-1.6363949309002617
32,2133.333333,Looking Left,0.365661,0.018838,-0.301582,0.506092,0.331364,-0.6121887218430637,0.4126795654702843,0.009314569461092386,0.20166808854232887,-1.589696200826289
33,2200.000000,Looking Left,0.406114,0.019548,-0.318523,0.506055,0.316667,-0.5126958966303888,0.4179804891301581,0.01079994886566928,0.22260502943088042,-1.6234399996404034
34,2266.666667,Looking Left,0.380168,0.000000,-0.365920,0.504302,0.231003,-1.9878442382452939,0.42900584444913414,0.009169125538897462,0.19008386245055436,-1.7182345769979277
35,2333.333333,Looking Left,0.430773,0.028808,-0.374073,0.512285,0.313450,-1.8833982209435967,0.4292489143400913,0.007715130759474166,0.24419424909937684,-1.7348314771004116
36,2400.000000,Looking Left,0.417939,0.028766,-0.367005,0.513843,0.310069,-1.902488580240535,0.4284528752679695,0.01392948548233967,0.23773545074001573,-1.7216853393714493
37,2466.666667,Looking Left,0.365734,0.028233,-0.373175,0.512116,0.318841,-0.9822883699914298,0.4320826049817374,0.006133122902681955,0.21110059314213675,-1.7326004058725804
38,2533.333333,Looking Left,0.411704,0.000000,-0.379446,0.506075,0.336384,-1.0645448411540575,0.4336398999989201,0.0046006859009359614,0.20585209759410034,-1.7422446523531168
39,2600.000000,Looking Left,0.434080,0.019174,-0.413477,0.509085,0.299199,-2.06071197690431,0.4448874517952014,0.009200333262551819,0.2362141633725685,-1.811683261758337
40,2666.666667,Looking Left,0.403093,0.000000,-0.371783,0.509125,0.310069,-2.4505610911076516,0.4297284013012762,0.0030486529720825588,0.20154642635469389,-1.7261369181164703
41,2733.333333,Looking Left,0.444478,0.000000,-0.349055,0.513892,0.254199,-2.422264976515959,0.42496833483462226,0.006191475717136934,0.22223893581598148,-1.6818100724260103
42,2800.000000,Looking Left,0.397895,0.019858,-0.341661,0.510797,0.306831,-2.316633327741832,0.42289903643343757,0.0046436067878527,0.21880491901610352,-1.666253102987659
43,2866.666667,Looking Left,0.418474,0.000000,-0.421262,0.513844,0.358586,-2.377561435003417,0.44669301863321403,0.006153817023420316,0.20923720616705765,-1.82182222423089
44,2933.333333,Looking Left,0.572628,0.042718,-0.454569,0.510288,0.166667,-2.435407509274343,0.4654911583085115,0.0181167215903313,0.32903203936346453,-1.876416757699031
45,3000.000000,Looking Left,0.000000,0.000000,0.500000,0.500000,0.500000,-2.35925523560742,,,,-1.876416757699031
46,3066.666667,Looking Left,0.420337,0.000000,-0.462385,0.499997,0.189583,-2.441866028708134,0.49075750208501495,0.010204022606361393,0.2101685380059296,-1.9002886568446051
47,3133.333333,Looking Left,0.380440,0.000000,-0.347542,0.503103,0.338298,-2.4674428245198894,0.4322933845447094,0.00937458803985069,0.1902198725848363,-1.6754653618212227
48,3200.000000,Looking Left,0.399544,0.020303,-0.312410,0.501430,0.224638,-2.52379385313302,0.41325186805008135,0.0015476242239218772,0.2200747035816834,-1.5979002615625417
49,3266.666667,Looking Left,0.428374,0.019936,-0.344306,0.518366,0.306250,-2.464040793160923,0.42467245438439655,0.009201761344797593,0.23412326952224494,-1.6745800252564491
50,3333.333333,Looking Left,0.442948,0.019548,-0.364016,0.521303,0.280515,-2.477136583069642,0.4293234320998118,0.010669938314869617,0.24102168586560813,-1.7145681516238311
51,3400.000000,Looking Left,0.453781,0.019936,-0.353086,0.510617,0.247810,-2.519471895824927,0.4263453197071166,0.012157549285071298,0.24682698945356818,-1.6875433749156266
52,3466.666667,Looking Left,0.429898,0.000000,-0.324738,0.521565,0.315972,-2.544053580489364,0.42009592892746983,0.009258553711252043,0.21494901439238995,-1.633998910776159
53,3533.333333,Looking Left,0.414288,0.000000,-0.418641,0.522787,0.251096,-2.463751611672975,0.44873369490674814,0.00911837255220642,0.20714413362111123,-1.8194803457215198
54,3600.000000,Looking Left,0.415013,0.019104,-0.398339,0.515152,0.287829,-2.435725743178632,0.4410621842367574,0.004545454545454545,0.226610422369122,-1.779248823289285
55,3666.666667,Looking Left,0.411931,0.000000,-0.413859,0.513558,0.366776,-2.4573282561619707,0.4477595730603631,0.007552318650400025,0.20596544413546075,-1.8093050157649124
56,3733.333333,Looking Left,0.414183,0.019174,-0.426105,0.516409,0.277412,-2.4907956514251253,0.4494135040170258,0.017910128581528302,0.2262654076677478,-1.8375776275707585
57,3800.000000,Looking Left,0.451534,0.019474,-0.452634,0.518993,0.387468,-2.539496912617045,0.45505055067395817,0.0,0.24524038207342835,-1.8868829156962728
58,3866.666667,Looking Left,0.442659,0.019199,-0.364127,0.522775,0.267361,-2.5416178103816587,0.43709553376836774,0.007598468303169562,0.24052843995902984,-1.7129331354009563
59,3933.333333,Looking Left,0.399897,0.000000,-0.350073,0.504421,0.232270,-2.5543892736971636,0.42577978673608935,0.013431339876147759,0.1999485138215109,-1.6793378312579772
60,4000.000000,Looking Left,0.474481,0.018785,-0.303802,0.507516,0.363527,-2.5510215435906547,0.4073536436829707,0.01510463730080005,0.25602519870268586,-1.5898988929920002
61,4066.666667,Looking Left,0.445375,0.000000,-0.317995,0.518293,0.295139,-2.5161050359210506,0.4191456600029121,0.013719512195121951,0.22268745947678648,-1.6202618330514709
62,4133.333333,Looking Left,0.459614,0.027645,-0.320299,0.506095,0.240409,-2.5027710202372515,0.4122588933873575,0.012195065274404483,0.25745163342262706,-1.62215965889697
63,4200.000000,Looking Left,0.404925,0.027116,-0.325582,0.513752,0.231250,-2.5157648760402775,0.4173094608886625,0.013761210502636137,0.22957869385004306,-1.6382483633165006
64,4266.666667,Looking Left,0.456599,0.019174,-0.373199,0.512270,0.326241,-2.4265195862978897,0.43594584778359957,0.013803680981595092,0.24747357904620493,-1.729328930230094
65,4333.333333,Looking Left,0.411247,0.000000,-0.333355,0.515277,0.268528,-2.43566394387527,0.4240044768938443,0.013802057702807884,0.20562345709626234,-1.6513906275422392
66,4400.000000,Looking Left,0.431437,0.019514,-0.353434,0.509144,0.264838,-2.387315559366262,0.42740560457515875,0.013719448433705045,0.2352328560245874,-1.6892065295624565
67,4466.666667,Looking Left,0.425399,0.000000,-0.312948,0.515337,0.373792,-2.384191820189877,0.4183152293142503,0.015337423312883436,0.21269971568733997,-1.6101667437489695
68,4533.333333,Looking Left,0.464345,0.018814,-0.376527,0.515222,0.272883,-2.375601856221131,0.43366055155887123,0.016767591346454072,0.2509867074852281,-1.7394473495534577
69,4600.000000,Looking Left,0.434373,0.027191,-0.330473,0.515430,0.202174,-2.374994549098312,0.422760079357569,0.009259215157783173,0.24437794107526845,-1.647199106973288
70,4666.666667,Looking Left,0.427305,0.027116,-0.364325,0.517006,0.309574,-2.370467602656444,0.434227305977246,0.010835445959845315,0.24076872504320174,-1.716025457769708
71,4733.333333,Looking Left,0.451079,0.019174,-0.381492,0.515335,0.310069,-2.3694904971419875,0.43822449222084575,0.012269880923952441,0.24471371682276108,-1.7485054177660782
72,4800.000000,Looking Left,0.430315,0.019964,-0.323661,0.518509,0.216667,-2.3672799150807426,0.4209578748278017,0.013888624285703678,0.23512142914323927,-1.633714936346988
73,4866.666667,Looking Left,0.422316,0.028144,-0.363697,0.513836,0.276023,-2.363288013356309,0.4319708711412923,0.01076902686059347,0.23930174074053123,-1.7130669555309834
74,4933.333333,Looking Left,0.452793,0.019574,-0.335918,0.519938,0.185890,-2.364925088945777,0.4246422637823505,0.016921074547524378,0.24597060382655334,-1.6589202669545637
75,5000.000000,Looking Left,0.432901,0.028083,-0.351635,0.519990,0.257437,-2.3596412741124713,0.42769710090555313,0.009230594451937262,0.24453347431611092,-1.6899453136716172
76,5066.666667,Looking Left,0.367241,0.019548,-0.374118,0.513996,0.406471,-2.36227213149261,0.437509474366403,0.015575643783866592,0.2031681391918797,-1.7369747614590678
77,5133.333333,Looking Left,0.364250,0.000000,-0.314145,0.518727,0.407051,-2.3602702213239746,0.4197355945923582,0.01249945071980092,0.18212510826146633,-1.6170750467032142
78,5200.000000,Looking Left,0.331620,0.019901,-0.322057,0.514107,0.386471,-2.354025236850871,0.42154973886151575,0.006269592476489028,0.18571066021151458,-1.6310642967495594
79,5266.666667,Looking Left,0.316732,0.028194,-0.320415,0.517094,0.387821,-2.3554460425831367,0.4204444079391007,0.009345068878901705,0.1865604269991492,-1.627912411497469
80,5333.333333,Looking Left,0.360152,0.019936,-0.291310,0.512383,0.383333,-2.354097725701742,0.41217543274027124,0.009316051410668054,0.20001219748375004,-1.5670479773400325
81,5400.000000,Looking Left,0.388750,0.019964,-0.299558,0.517028,0.371327,-2.350558406652161,0.4126127719105926,0.0046439628482972135,0.21433892227018972,-1.5841033356495673
82,5466.666667,Looking Left,0.400622,0.000000,-0.318788,0.515422,0.284574,-2.3533700150648733,0.4183143198691934,0.007715902380946487,0.20031077318893387,-1.624791409663832
83,5533.333333,Looking Left,0.401789,0.000000,-0.324191,0.516988,0.299107,-2.3564635407949637,0.4220326054114767,0.007739344646421167,0.200894547546618,-1.6363949309002617
84,5600.000000,Looking Left,0.399393,0.027151,-0.335918,0.513870,0.331250,-2.3539964771841397,0.42639654606915356,0.010834615259626762,0.22684792466365433,-1.6589202669545637
85,5666.666667,Looking Left,0.411709,0.018814,-0.334483,0.515344,0.309574,-2.343096750783495,0.4262924112917299,0.010800617336845553,0.2246689512817396,-1.656978514936743
86,5733.333333,Looking Left,0.432652,0.026608,-0.349823,0.516901,0.309574,-2.34017753897322,0.4283486101653351,0.013845563988536832,0.2429333596938955,-1.686459899634623
87,5800.000000,Looking Left,0.447604,0.027645,-0.323098,0.515430,0.301792,-2.3363762804594095,0.4206765355901175,0.013888822736674761,0.25144688990881275,-1.6308764582560002
88,5866.666667,Looking Left,0.438046,0.018814,-0.354740,0.516921,0.283753,-2.333311596943574,0.43091460198335235,0.012307634046840632,0.2378372563124529,-1.6954470660696135
89,5933.333333,Looking Left,0.450687,0.019574,-0.303119,0.513846,0.291153,-2.3249650005206535,0.4140611369590755,0.015384615384615385,0.24491758017965845,-1.5913759695080896
90,6000.000000,Looking Left,0.419675,0.018838,-0.316648,0.516921,0.298936,-2.3181087063483456,0.41798781961107995,0.009230725535130475,0.2286752501131215,-1.618991377201002
91,6066.666667,Looking Left,0.451493,0.027116,-0.326577,0.516923,0.291153,-2.3146263045951425,0.42315882310500985,0.009230769230769232,0.252863017469862,-1.6379896290075717
92,6133.333333,Looking Left,0.442406,0.018838,-0.311672,0.518405,0.317469,-2.314114025858989,0.4192517580653496,0.012269938650306749,0.24004065656077506,-1.6086293123120052
93,6200.000000,Looking Left,0.423377,0.018838,-0.318275,0.519990,0.298936,-2.317396984322652,0.42211580804754556,0.007692162043281051,0.23052621854870156,-1.6216878927368152
94,6266.666667,Looking Left,0.422507,0.019174,-0.326863,0.518405,0.298936,-2.3224891583290437,0.42235060360086146,0.009202453987730062,0.23042745974263576,-1.6394202904779862
95,6333.333333,Looking Left,0.433420,0.019574,-0.314790,0.519998,0.317469,-2.3268993288645867,0.4187444443392655,0.010769179790985553,0.23628407043430624,-1.614566861335136
96,6400.000000,Looking Left,0.435007,0.000000,-0.312948,0.519990,0.298463,-2.3257166523060513,0.41939021798688914,0.01076902686059347,0.21750347776413598,-1.6101667437489695
97,6466.666667,Looking Left,0.464679,0.019142,-0.306378,0.519978,0.298463,-2.3230095982201138,0.41750749784340857,0.010768771991084204,0.25148176717550874,-1.5971835153658023
98,6533.333333,Looking Left,0.458870,0.019574,-0.287945,0.516901,0.295139,-2.3191159988231496,0.41084867973974126,0.015383959987263147,0.24900913597834007,-1.558874265432273
