frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raise_metric,pose_forward_metric,mouth_curl_metric,emotion_surprise_metric,pose_horiz_centered
0,0.000000,Looking Left,0.000000,0.000000,0.500000,0.500000,0.500000,-3.0799795267679007,,,,-0.17878614014170743
1,66.666667,Looking Left,0.428154,0.015593,-0.470637,0.488531,0.105128,-0.5804646323151498,0.47275283678346935,0.014038243978515656,0.22966956807125644,-1.9172281808409568
2,133.333333,Looking Left,0.525360,0.015617,-0.676063,0.511853,-0.151786,-0.3632251438955202,0.47520150889910934,0.010968271755217491,0.2782974005641514,-2.3280560199872347
3,200.000000,Looking Left,0.565997,0.016824,-0.467397,0.502387,-0.323308,-0.31352976236110525,0.43320459063649974,-0.00598079278452239,0.29982244253868534,-1.9168010455487636
4,266.666667,Looking Left,0.612373,0.016033,-0.501318,0.521746,-0.265738,-0.8546336800183861,0.4538244872603195,-0.0072801810736212525,0.3222197144081208,-1.9863540914751454
5,333.333333,Looking Left,0.583844,0.016133,-0.496150,0.521843,-0.167070,-1.5164381312169914,0.44930498959610865,-0.0024271773165067934,0.3080551432447924,-1.9798302448091822
6,400.000000,Looking Left,0.602541,0.015357,-0.514506,0.518247,-0.165025,-1.4534113277830134,0.4551118160160095,-0.006082707056262827,0.316628023189905,-2.0147490843359055
7,466.666667,Looking Left,0.629755,0.000000,-0.440434,0.518428,-0.142112,-1.3067317836061254,0.43775346679769717,-0.007371007371007371,0.3148776516314103,-1.8683655685931362
8,533.333333,Looking Left,0.492229,0.000000,-0.401559,0.520930,0.023810,-1.5367171481563064,0.4259985116738796,-0.00493772977131749,0.24611428598543084,-1.7887612585773995
9,600.000000,Looking Left,0.616867,0.000000,-0.412742,0.521895,0.026190,-2.656093199209775,0.4289521365004094,-0.007316289790801948,0.3084335179384766,-1.809714579338702
10,666.666667,Looking Left,0.672033,0.016178,-0.431560,0.524196,-0.028846,-1.8470422962604776,0.43612402891250407,-0.0024268342141815203,0.3521942203535972,-1.8488925241816137
